Time,vcu.INS.yaw
624500497,34.8207740783691
624503025,34.8204956054688
624505579,34.8206672668457
624508417,34.8206558227539
624510636,34.8215408325195
624512956,34.8216514587402
624515632,34.8224830627441
624543026,34.8250274658203
624560526,34.8258476257324
624563012,34.8257675170898
624565577,34.8262977600098
624578402,34.8257446289063
624580595,34.8246040344238
624583028,34.8246192932129
624585741,34.8236236572266
624600533,34.8229064941406
624602979,34.8229064941406
624605580,34.8225288391113
624608027,34.8225555419922
624610718,34.8220710754395
624612948,34.8220710754395
624615632,34.8217506408691
624640544,34.8212242126465
624642995,34.8212242126465
624645714,34.8213348388672
624648053,34.8215446472168
624660666,34.8236694335938
624663045,34.8236694335938
624665579,34.8243713378906
624668075,34.8243103027344
624683091,34.8255348205566
624685603,34.8259353637695
624700721,34.8280220031738
624703212,34.8280715942383
624710726,34.8298721313477
624713024,34.8302688598633
624742982,34.8349685668945
624760769,34.8362503051758
624763063,34.8363571166992
624780835,34.8355331420898
624800852,34.8343238830566
624803179,34.8343238830566
624805582,34.8337860107422
624808048,34.8337860107422
624810853,34.8342323303223
624840552,34.8325653076172
624843039,34.8326644897461
624860542,34.8349838256836
624863121,34.8352470397949
624865575,34.8358535766602
624868301,34.8358535766602
624880612,34.8373832702637
624903224,34.8383636474609
624905579,34.8390197753906
624910630,34.8395652770996
624913156,34.8395576477051
624943278,34.8411293029785
624945771,34.8411331176758
624960641,34.8416519165039
624963070,34.8418960571289
624980631,34.8415870666504
624983147,34.8415145874023
625000631,34.8401565551758
625003024,34.8403053283691
625013052,34.8398857116699
625040573,34.8381958007813
625060623,34.8391876220703
625063166,34.8391494750977
625065696,34.8400077819824
625068039,34.8398895263672
625080620,34.8410110473633
625083147,34.8411140441895
625085705,34.8413276672363
625088054,34.8413581848145
625100537,34.843189239502
625103262,34.843189239502
625105746,34.8436126708984
625108042,34.8436470031738
625110758,34.8452568054199
625140570,34.8513221740723
625143193,34.8511276245117
625160537,34.8532562255859
625163275,34.8525733947754
625178031,34.851432800293
625180584,34.8506736755371
625198191,34.8483085632324
625200538,34.8474159240723
625203192,34.847240447998
625205849,34.8465118408203
625208219,34.8466300964355
625210621,34.8459777832031
625212948,34.8457946777344
625240540,34.8466796875
625242987,34.846607208252
625245901,34.8474388122559
625248042,34.8476829528809
625258117,34.8499221801758
625260538,34.8515357971191
625263000,34.8516387939453
625265630,34.8530120849609
625298302,34.8546524047852
625300567,34.854621887207
625302986,34.8546333312988
625305593,34.8544731140137
625310623,34.855525970459
625342955,34.8570404052734
625346029,34.8571128845215
625360539,34.8597984313965
625363051,34.8599166870117
625378428,34.8592262268066
625380566,34.8592224121094
625382979,34.8586196899414
625398628,34.8564071655273
625400542,34.8564872741699
625402970,34.8564262390137
625412944,34.8564834594727
625415591,34.8563117980957
625460624,34.8601722717285
625463003,34.8602333068848
625465720,34.86083984375
625480581,34.8614692687988
625482945,34.8616371154785
625485805,34.8619613647461
625500598,34.8633193969727
625503009,34.863452911377
625510621,34.8642158508301
625512947,34.8643646240234
625540715,34.8656959533691
625563025,34.8656463623047
625565788,34.8661422729492
625583043,34.8644714355469
625585782,34.8645668029785
625588045,34.8644142150879
625598040,34.8636322021484
625600545,34.8628387451172
625603000,34.8628387451172
625610624,34.8622970581055
625612963,34.8622970581055
625615737,34.8624610900879
625618048,34.8624954223633
625620545,34.8623504638672
625640546,34.8608283996582
625660544,34.8641052246094
625663107,34.8639755249023
625665588,34.8650360107422
625668076,34.8648834228516
625680586,34.8670196533203
625682947,34.8670349121094
625685673,34.8675575256348
625700547,34.8669471740723
625703009,34.867015838623
625705651,34.8671836853027
625710625,34.8678970336914
625712949,34.8678970336914
625715690,34.8683013916016
625740556,34.8683013916016
625743006,34.8684272766113
625763036,34.8685035705566
625765810,34.8682746887207
625780581,34.8666191101074
625782971,34.8666191101074
625785896,34.8657989501953
625798400,34.8638572692871
625800549,34.8642616271973
625803003,34.8641128540039
625805732,34.864185333252
625810582,34.8635787963867
625812974,34.8636817932129
625816016,34.8628578186035
625818477,34.8627738952637
625840636,34.8629417419434
625860635,34.8643226623535
625863023,34.8644638061523
625865541,34.8649635314941
625868367,34.8649787902832
625880569,34.868480682373
625882973,34.8686256408691
625885562,34.8693351745605
625888389,34.8693618774414
625900550,34.8703804016113
625903002,34.8701858520508
625905544,34.8709297180176
625910582,34.871166229248
625912955,34.871223449707
625940556,34.8747215270996
625942966,34.8750534057617
625945838,34.8754005432129
625959033,34.8767509460449
625960609,34.8767929077148
625963033,34.8759384155273
625980637,34.873851776123
625982923,34.8740501403809
625985636,34.8739280700684
626000556,34.8720397949219
626003031,34.8722763061523
626010697,34.8728790283203
626012921,34.8729095458984
626015782,34.8732948303223
626040688,34.8756256103516
626042981,34.8756256103516
626045778,34.876953125
626048201,34.876953125
626060723,34.8793716430664
626063002,34.8794326782227
626065639,34.8801879882813
626080641,34.882194519043
626100556,34.882511138916
626103111,34.8826637268066
626105627,34.8828163146973
626110620,34.8834609985352
626112964,34.883602142334
626140557,34.8872261047363
626143029,34.8872413635254
626145785,34.887508392334
626160556,34.8897171020508
626163029,34.8897094726563
626165567,34.8899002075195
626180583,34.8904838562012
626182963,34.8905982971191
626185569,34.8908042907715
626188273,34.8909454345703
626200557,34.8913421630859
626202984,34.8914260864258
626205572,34.891544342041
626208295,34.891544342041
626210712,34.8908615112305
626212962,34.8908920288086
626240719,34.8901557922363
626242963,34.890209197998
626245653,34.8906707763672
626260557,34.8924102783203
626262995,34.8924102783203
626265704,34.8932609558105
626268170,34.8933715820313
626280574,34.8960189819336
626282966,34.8963661193848
626285677,34.8965225219727
626300647,34.897891998291
626310694,34.8994750976563
626312966,34.8993873596191
626340811,34.9019470214844
626360919,34.905029296875
626363008,34.9051170349121
626365564,34.9058303833008
626380831,34.9062614440918
626382982,34.905689239502
626385581,34.9050445556641
626400908,34.903450012207
626403001,34.9033470153809
626405807,34.9028511047363
626410954,34.9023284912109
626412948,34.9021530151367
626415570,34.9015960693359
626441074,34.9021339416504
626443012,34.9024353027344
626445582,34.9030227661133
626461151,34.904727935791
626462983,34.904727935791
626465568,34.9052658081055
626468048,34.9053573608398
626481172,34.907341003418
626482946,34.9073600769043
626501107,34.9079742431641
626502950,34.9078025817871
626505795,34.9075736999512
626508026,34.9075736999512
626512955,34.9084854125977
626515580,34.9093055725098
626531079,34.9090576171875
626532980,34.9090690612793
626535576,34.9094085693359
626561154,34.908634185791
626581175,34.907154083252
626583071,34.9071731567383
626585681,34.9064826965332
626588022,34.906379699707
626601191,34.9049415588379
626603195,34.9049949645996
626611077,34.9031410217285
626613112,34.9032783508301
626641187,34.9025459289551
626643218,34.9026489257813
626645566,34.9032821655273
626648038,34.9033279418945
626660917,34.904468536377
626663088,34.9045867919922
626665577,34.9053344726563
626668038,34.9054069519043
626680977,34.9083518981934
626683099,34.9083099365234
626685660,34.9092979431152
626701067,34.91064453125
626703421,34.9106216430664
626705814,34.9112586975098
626710605,34.9113578796387
626713147,34.9113502502441
626715664,34.9113159179688
626740935,34.9113349914551
626743107,34.9114189147949
626745581,34.911548614502
626748113,34.9116668701172
626780691,34.907154083252
626782924,34.9068489074707
626785768,34.9060974121094
626788076,34.9061508178711
626800986,34.9047431945801
626803280,34.9049072265625
626805835,34.9047164916992
626811026,34.904052734375
626813175,34.9040832519531
626815635,34.9030914306641
626818017,34.9030914306641
626842953,34.9021224975586
626845582,34.9023780822754
626860610,34.9017028808594
626862995,34.9018325805664
626865674,34.9027214050293
626868204,34.9027214050293
626888291,34.9017868041992
626890654,34.9013900756836
626900593,34.9013671875
626902947,34.9013137817383
626910696,34.9022750854492
626912943,34.9022750854492
626915586,34.9024200439453
626918083,34.9024887084961
626940803,34.9016571044922
626943018,34.9016571044922
626945565,34.9015502929688
626960713,34.9003944396973
626980773,34.8970069885254
626983075,34.8971061706543
627000893,34.894416809082
627003019,34.8944129943848
627005778,34.8939361572266
627008025,34.8942108154297
627010751,34.8942947387695
627013058,34.8942794799805
627015640,34.894458770752
627043022,34.892650604248
627045595,34.8920822143555
627060776,34.8930931091309
627063083,34.893310546875
627080618,34.8957633972168
627083115,34.8959007263184
627085629,34.8960075378418
627100674,34.8954429626465
627103225,34.8953285217285
627108233,34.8952789306641
627110674,34.8954162597656
627113171,34.8953704833984
627140594,34.8970603942871
627143088,34.8973274230957
627145722,34.8975448608398
627148284,34.8975105285645
627160509,34.8965682983398
627163366,34.8966445922852
627180591,34.8935165405273
627200592,34.8910331726074
627203705,34.8911437988281
627208335,34.8906517028809
627210593,34.8899307250977
627213081,34.889835357666
627215596,34.8891448974609
627240635,34.8868217468262
627263263,34.8866424560547
627265589,34.8868942260742
627268052,34.8869361877441
627280717,34.887638092041
627282998,34.8876647949219
627285610,34.8878479003906
627300728,34.887321472168
627303051,34.8872032165527
627308054,34.8877639770508
627310732,34.8868560791016
627340779,34.8870162963867
627342974,34.8870620727539
627345594,34.8876800537109
627348054,34.8876190185547
627360818,34.8876533508301
627363195,34.8873901367188
627380742,34.8863868713379
627383180,34.8863258361816
627400755,34.8848838806152
627403249,34.8849792480469
627405641,34.8852577209473
627408188,34.8852729797363
627410789,34.8840103149414
627413225,34.8839836120605
627415579,34.8826713562012
627440806,34.883358001709
627443157,34.8832702636719
627445702,34.8838043212891
627458003,34.8854217529297
627460823,34.8863296508789
627463239,34.8862152099609
627478035,34.8874359130859
627480907,34.8872375488281
627483041,34.8873176574707
627485638,34.8871536254883
627498232,34.8879776000977
627500908,34.8883056640625
627503017,34.8882827758789
627505704,34.888614654541
627510907,34.8887138366699
627512976,34.8886642456055
627540992,34.8889923095703
627543097,34.8889045715332
627560991,34.888599395752
627563122,34.8887596130371
627565640,34.8887176513672
627583145,34.8858261108398
627585603,34.8849067687988
627601065,34.8828544616699
627603226,34.8828659057617
627605589,34.8823585510254
627608059,34.8825492858887
627610636,34.8824157714844
627613267,34.8824081420898
627640685,34.879566192627
627643144,34.8797645568848
627645600,34.8797187805176
627648061,34.8799896240234
627658034,34.8801040649414
627660621,34.8804473876953
627663311,34.8805999755859
627665604,34.8810577392578
627668181,34.8810577392578
627698062,34.8825874328613
627700602,34.8830375671387
627712960,34.8842964172363
627782975,34.8851737976074
627785778,34.884651184082
627800688,34.8834457397461
627808066,34.8827743530273
627810708,34.8817672729492
627812961,34.8816032409668
627840618,34.878734588623
627860624,34.8804664611816
627862981,34.8804664611816
627865686,34.8807678222656
627868034,34.8808937072754
627880605,34.8810997009277
627882967,34.8812294006348
627902959,34.8812828063965
627905746,34.8809051513672
627910524,34.8811454772949
627912961,34.8814735412598
627915754,34.8818702697754
627940608,34.8811302185059
627960526,34.8796920776367
627962960,34.8796234130859
627982981,34.8783187866211
628000727,34.8765144348145
628002958,34.8767013549805
628005897,34.875904083252
628008206,34.8759613037109
628010528,34.8757667541504
628040539,34.8727760314941
628043018,34.8731117248535
628060547,34.8714828491211
628062979,34.8715324401855
628065974,34.8713912963867
628080707,34.870964050293
628083068,34.8708190917969
628102975,34.8712959289551
628105955,34.8716697692871
628110727,34.871883392334
628113007,34.8718910217285
628138116,34.8754692077637
628140718,34.8756294250488
628143024,34.8756294250488
628160522,34.8743515014648
628180528,34.871768951416
628200628,34.8711738586426
628202975,34.8712882995605
628208070,34.8711318969727
628210647,34.8711204528809
628213019,34.8710174560547
628240544,34.8698120117188
628243011,34.8701133728027
628260547,34.872688293457
628262977,34.8727111816406
628280740,34.8740844726563
628283034,34.8739433288574
628285695,34.8736038208008
628288140,34.8737182617188
628302955,34.8763046264648
628306020,34.8770217895508
628310630,34.8773727416992
628312995,34.8773536682129
628315836,34.8777465820313
628338307,34.8785820007324
628340542,34.879955291748
628342975,34.8802528381348
628360630,34.8811683654785
628362980,34.8811531066895
628365713,34.8811302185059
628380552,34.8815078735352
628383036,34.8817825317383
628385596,34.8824119567871
628398431,34.880729675293
628400631,34.8811340332031
628402970,34.8811340332031
628405666,34.8814659118652
628410522,34.8810920715332
628413142,34.8810997009277
628415807,34.8804893493652
628440551,34.8830413818359
628460718,34.8858261108398
628463021,34.8857955932617
628465684,34.8866424560547
628480542,34.8878936767578
628483030,34.887825012207
628485661,34.8881759643555
628500633,34.889820098877
628503070,34.8899612426758
628510545,34.8902702331543
628513077,34.8903884887695
628515602,34.8907508850098
628538518,34.890495300293
628540634,34.8906021118164
628543173,34.8904876708984
628545695,34.8906440734863
628560742,34.8877830505371
628563217,34.8878059387207
628565600,34.8870391845703
628580543,34.8851280212402
628583255,34.8852767944336
628598290,34.8828201293945
628600686,34.8824157714844
628602952,34.8825531005859
628605804,34.8821105957031
628610718,34.8816223144531
628613272,34.8817481994629
628615650,34.8813591003418
628618340,34.8813591003418
628620718,34.8817672729492
628640774,34.8813514709473
628643233,34.8813591003418
628645649,34.8818893432617
628660802,34.8844337463379
628662977,34.8846206665039
628665657,34.8860206604004
628668294,34.8859214782715
628670543,34.8864860534668
628700638,34.8908538818359
628702979,34.8908538818359
628705715,34.8909111022949
628708462,34.8908081054688
628710548,34.8912734985352
628713075,34.8911895751953
628715695,34.8916816711426
628740639,34.8937034606934
628742987,34.8937339782715
628745653,34.8942260742188
628760751,34.8934555053711
628762960,34.8934326171875
628765666,34.8933563232422
628780541,34.8905487060547
628782991,34.8906059265137
628798343,34.8882064819336
628800554,34.8882064819336
628802975,34.888240814209
628805768,34.8883666992188
628810542,34.8871192932129
628813076,34.8870429992676
628815720,34.8858528137207
628818423,34.8858528137207
628840638,34.8827514648438
628843073,34.8825454711914
628860736,34.8828659057617
628863006,34.8828659057617
628865815,34.8837471008301
628880743,34.8831939697266
628882978,34.8833312988281
628885897,34.8838043212891
628888275,34.8839111328125
628890778,34.8840179443359
628900820,34.8844795227051
628902975,34.8843803405762
628905996,34.8841934204102
628908356,34.8844528198242
628910860,34.8842658996582
628913035,34.8843307495117
628915984,34.8840980529785
628943078,34.8853416442871
628945600,34.8850784301758
628948197,34.8852005004883
628960981,34.8857269287109
628963009,34.8854026794434
628980923,34.8837699890137
628982977,34.8838386535645
629000918,34.8808288574219
629002976,34.8806037902832
629010942,34.8797912597656
629013012,34.8797645568848
629015638,34.8793792724609
629018267,34.8793792724609
629041031,34.8781700134277
629043059,34.8782920837402
629045636,34.8781356811523
629060959,34.8786735534668
629062953,34.8785858154297
629065576,34.8792495727539
629068046,34.8789176940918
629080896,34.8798065185547
629082983,34.8795700073242
629085641,34.8797721862793
629101104,34.8811683654785
629102953,34.8814697265625
629105702,34.8817749023438
629108165,34.8817596435547
629111141,34.8817558288574
629113041,34.8818588256836
629115548,34.8816909790039
629118073,34.8816909790039
629141100,34.8826293945313
629143081,34.8825263977051
629145558,34.8824768066406
629161098,34.8806343078613
629163013,34.880729675293
629181105,34.8778114318848
629183030,34.8777923583984
629185592,34.8775253295898
629201209,34.8762245178223
629203057,34.8764381408691
629205570,34.8757629394531
629211229,34.8757514953613
629241159,34.8745880126953
629243109,34.8745880126953
629245547,34.8748474121094
629248077,34.8747673034668
629261265,34.8761863708496
629263148,34.8761863708496
629265575,34.8767776489258
629268046,34.8769187927246
629281158,34.8773078918457
629283162,34.8773078918457
629285632,34.8776969909668
629301078,34.8783569335938
629303066,34.8783302307129
629305664,34.8781890869141
629311278,34.878475189209
629313087,34.878475189209
629315682,34.8789596557617
629318045,34.8791122436523
629341055,34.8813018798828
629343168,34.8813705444336
629345576,34.8816299438477
629348047,34.8815765380859
629361194,34.8809661865234
629363181,34.8808708190918
629383189,34.8789329528809
629400765,34.8754272460938
629403146,34.8754920959473
629413149,34.8735961914063
629415673,34.8721656799316
629418044,34.8720550537109
629420741,34.8713035583496
629440745,34.8683662414551
629460819,34.8686256408691
629462979,34.8685760498047
629465629,34.8689498901367
629480897,34.8710174560547
629483278,34.8710670471191
629485682,34.8720016479492
629488027,34.8720283508301
629503359,34.870491027832
629505703,34.8700675964355
629510777,34.8705253601074
629513403,34.8705253601074
629515627,34.8710327148438
629540519,34.873233795166
629543464,34.873233795166
629545583,34.8729400634766
629560584,34.8719024658203
629583095,34.8687057495117
629598397,34.8653450012207
629600520,34.8651008605957
629603103,34.8651733398438
629605574,34.8649368286133
629613144,34.8645515441895
629615630,34.8640823364258
629640564,34.8620376586914
629643576,34.8620376586914
629645576,34.8625144958496
629648084,34.862663269043
629660629,34.8637886047363
629663075,34.863842010498
629680519,34.8653221130371
629683156,34.8654594421387
629703180,34.8656539916992
629705573,34.8657913208008
629708125,34.8659400939941
629718025,34.8662376403809
629720609,34.866268157959
629740519,34.8666000366211
629743230,34.8666000366211
629745686,34.8661689758301
629760595,34.8645973205566
629763269,34.8638076782227
629765681,34.8631973266602
629798232,34.8586730957031
629800523,34.857967376709
629803228,34.8582038879395
629805578,34.8578224182129
629808152,34.8577156066895
629810518,34.8569717407227
629813270,34.8570365905762
629840500,34.8556022644043
629843393,34.8563232421875
629845706,34.8570098876953
629860616,34.858081817627
629863027,34.8582572937012
629865589,34.8588218688965
629868047,34.8589782714844
629878129,34.8584213256836
629880526,34.8585739135742
629883107,34.8585205078125
629898047,34.8586883544922
629900517,34.8588714599609
629903019,34.8588714599609
629910562,34.8593559265137
629913060,34.8592567443848
629915630,34.8592872619629
629940519,34.8615074157715
629943184,34.8613433837891
629945735,34.8615493774414
629960598,34.8606986999512
629963059,34.8599891662598
629983140,34.8593139648438
630000566,34.8598670959473
630003224,34.8598670959473
630008146,34.8603973388672
630010520,34.859977722168
630013053,34.8600463867188
630040498,34.857307434082
630060623,34.8588714599609
630062982,34.859016418457
630080522,34.8618965148926
630083062,34.8618659973145
630085735,34.8627128601074
630088047,34.8628463745117
630100525,34.8631629943848
630103102,34.8630256652832
630105670,34.8623199462891
630108516,34.8621978759766
630110518,34.8627433776855
630113129,34.8629608154297
630138141,34.8630676269531
630140525,34.863037109375
630143006,34.8631744384766
630145788,34.8631134033203
630160671,34.8627433776855
630162990,34.8618965148926
630180660,34.8606262207031
630182986,34.860595703125
630200755,34.8565826416016
630202950,34.8565826416016
630205873,34.8559303283691
630208156,34.8559074401855
630210520,34.855640411377
630212993,34.855884552002
630240525,34.8555755615234
630243051,34.8555221557617
630260608,34.8571548461914
630262983,34.8573837280273
630265867,34.8577346801758
630268035,34.8578109741211
630280519,34.8588333129883
630283074,34.8588256835938
630285758,34.8594856262207
630288017,34.8594856262207
630298024,34.8607788085938
630300621,34.8613510131836
630303136,34.8612747192383
630310517,34.8617134094238
630313180,34.861701965332
630338076,34.8634490966797
630340548,34.8638496398926
630342935,34.8638305664063
630345693,34.8642120361328
630360551,34.8648681640625
630362970,34.8651580810547
630382957,34.8624649047852
630385871,34.8613739013672
630400585,34.8586692810059
630403000,34.8588562011719
630408093,34.8581695556641
630410519,34.8577308654785
630440520,34.8565673828125
630442993,34.8566398620605
630460519,34.8567008972168
630462954,34.8569869995117
630465920,34.8577003479004
630468090,34.8575286865234
630470522,34.8571128845215
630480521,34.857234954834
630482957,34.8572540283203
630486101,34.8574485778809
630488021,34.8574485778809
630503048,34.8579254150391
630506081,34.8585586547852
630510519,34.8585968017578
630513044,34.8584289550781
630538121,34.8595504760742
630540518,34.8601493835449
630543052,34.8600273132324
630546114,34.860969543457
630560516,34.8613548278809
630562989,34.8606796264648
630580519,34.8598747253418
630582938,34.859977722168
630598384,34.8571968078613
630600519,34.8574295043945
630603057,34.8575286865234
630605956,34.8575325012207
630610520,34.857006072998
630612971,34.8572425842285
630640517,34.8551368713379
630643044,34.8550186157227
630645857,34.8553657531738
630660519,34.8569679260254
630662955,34.856876373291
630665940,34.8572883605957
630680591,34.8572120666504
630682957,34.8573837280273
630685924,34.8574142456055
630703005,34.8574523925781
630705962,34.8572692871094
630710580,34.8578300476074
630712971,34.8577651977539
630738477,34.8593940734863
630740578,34.8599281311035
630743073,34.8600540161133
630746087,34.8607215881348
630758648,34.8605194091797
630760497,34.8601379394531
630762981,34.8602180480957
630780526,34.8578262329102
630783019,34.8579635620117
630798473,34.8556137084961
630800523,34.8556938171387
630803103,34.8556938171387
630805838,34.8559646606445
630810608,34.8555603027344
630812984,34.8554763793945
630815574,34.8549919128418
630840545,34.8525466918945
630843091,34.8526573181152
630845627,34.8526153564453
630860574,34.8534774780273
630863032,34.853443145752
630865654,34.8536834716797
630868684,34.8537406921387
630880551,34.854549407959
630882951,34.8544998168945
630885935,34.854663848877
630900552,34.8560256958008
630903038,34.8560256958008
630905636,34.8569259643555
630910546,34.8575820922852
630912986,34.8575820922852
630915635,34.8582649230957
630918546,34.8582649230957
630920740,34.8585395812988
630938874,34.8582878112793
630940520,34.8579788208008
630943067,34.8581237792969
630960520,34.8561058044434
630963070,34.8562622070313
630965585,34.8562088012695
630980557,34.8543357849121
630983077,34.8541069030762
630998677,34.8503570556641
631000554,34.8504066467285
631003117,34.8505210876465
631010523,34.8503952026367
631013129,34.850269317627
631015602,34.8502578735352
631040524,34.8481063842773
631060524,34.8481216430664
631063119,34.8478889465332
631065554,34.8477172851563
631080523,34.8499984741211
631100578,34.851921081543
631103284,34.8517913818359
631105588,34.8525848388672
631108703,34.8525848388672
631110531,34.8527374267578
631113304,34.8526382446289
631140525,34.8512840270996
631143318,34.8512840270996
631160585,34.8503150939941
631180525,34.8480072021484
631182964,34.8478927612305
631185853,34.8475341796875
631200573,34.8446807861328
631202982,34.8447723388672
631205635,34.8438529968262
631210550,34.8432846069336
631212996,34.8432846069336
631240523,34.8425025939941
631243022,34.8425483703613
631260526,34.8459701538086
631263029,34.8460235595703
631280606,34.8476829528809
631282962,34.8479080200195
631300673,34.8493118286133
631303053,34.8496055603027
631305615,34.850170135498
631308267,34.8502464294434
631310714,34.8498077392578
631312993,34.8496360778809
631315667,34.8492164611816
631318222,34.8490753173828
631340837,34.8515739440918
631343047,34.8518524169922
631345598,34.8522148132324
631360669,34.852596282959
631362961,34.852596282959
631365723,34.8532791137695
631368427,34.8533935546875
631380532,34.8524513244629
631382967,34.8525619506836
631400727,34.8526763916016
631403052,34.8525123596191
631405756,34.8533973693848
631410648,34.852710723877
631413067,34.8530082702637
631415706,34.8523025512695
631440580,34.85205078125
631443019,34.8521614074707
631445670,34.8526191711426
631448053,34.8527374267578
631463017,34.8537101745605
631465727,34.8533401489258
631468071,34.8532638549805
631482962,34.8537139892578
631485797,34.8536720275879
631500558,34.8543815612793
631503054,34.8543663024902
631505866,34.8544387817383
631508051,34.854377746582
631512998,34.8546867370605
631515816,34.8551368713379
631540723,34.8547210693359
631542994,34.8548812866211
631545870,34.8547134399414
631560613,34.8549995422363
631562996,34.8543663024902
631565517,34.8544807434082
631580691,34.8525695800781
631583020,34.8525047302246
631600704,34.8494033813477
631603005,34.8493766784668
631610740,34.8484344482422
631612984,34.8484649658203
631615628,34.847827911377
631618193,34.847827911377
631620744,34.8477668762207
631622963,34.848087310791
631650789,34.847526550293
631652978,34.847526550293
631656093,34.8478355407715
631658053,34.8480453491211
631660519,34.8483695983887
631670560,34.8487739562988
631673009,34.8487739562988
631675578,34.8489074707031
631678089,34.8489952087402
631700681,34.8496170043945
631703045,34.8496170043945
631705591,34.8503265380859
631708049,34.8503265380859
631710719,34.8506622314453
631712990,34.8506126403809
631715582,34.8507041931152
631740673,34.8518676757813
631743008,34.8521308898926
631745585,34.8516540527344
631748053,34.8519172668457
631760756,34.8508796691895
631762983,34.8503608703613
631765645,34.8502311706543
631780838,34.8479614257813
631782969,34.8480033874512
631800918,34.8454856872559
631803051,34.845573425293
631805633,34.8453102111816
631808080,34.8455276489258
631810963,34.8448295593262
631812990,34.8448371887207
631815582,34.8440628051758
631843045,34.8434753417969
631860873,34.8436622619629
631863019,34.8437385559082
631865595,34.8442344665527
631880577,34.8430595397949
631882969,34.8432731628418
631885794,34.8433609008789
631900554,34.8441429138184
631905661,34.8434257507324
631908032,34.8434257507324
631910604,34.8429985046387
631940631,34.8422012329102
631943060,34.8422393798828
631945647,34.841869354248
631948117,34.8418235778809
631960658,34.8416404724121
631980525,34.8408355712891
631983012,34.840763092041
632003051,34.8376998901367
632005669,34.8365592956543
632008229,34.8365364074707
632010598,34.8359642028809
632013019,34.8360366821289
632043023,34.8357810974121
632045577,34.8358039855957
632048047,34.835865020752
632050544,34.8359298706055
632060524,34.8361206054688
632063064,34.8362083435059
632065661,34.8362579345703
632080547,34.8372497558594
632083147,34.8372688293457
632085873,34.837474822998
632088035,34.8373222351074
632100551,34.8368911743164
632103227,34.8369827270508
632110525,34.8374824523926
632140524,34.8383255004883
632143113,34.8382148742676
632145584,34.8381309509277
632148161,34.8380851745605
632160556,34.8373069763184
632180528,34.8363227844238
632183209,34.8364677429199
632203199,34.8338012695313
632205664,34.8331718444824
632208171,34.8333015441895
632210522,34.8326721191406
632238315,34.8311233520508
632240522,34.8317756652832
632243172,34.8317756652832
632258050,34.8344612121582
632260536,34.8350296020508
632262972,34.8351936340332
632280598,34.8373908996582
632283052,34.8373908996582
632300548,34.8378028869629
632303150,34.8379287719727
632305579,34.8375778198242
632308095,34.8375434875488
632310526,34.8378868103027
632313006,34.8378868103027
632340605,34.8401298522949
632343130,34.8402824401855
632345636,34.8409538269043
632348047,34.841064453125
632360590,34.8417587280273
632363210,34.8417472839355
632380528,34.8414840698242
632383158,34.8417587280273
632400523,34.841178894043
632403165,34.8411903381348
632405583,34.8416862487793
632410517,34.8406257629395
632438125,34.8397979736328
632440506,34.8408470153809
632443328,34.8408393859863
632445587,34.8415946960449
632458052,34.8416595458984
632460501,34.8415832519531
632463422,34.8415565490723
632478083,34.8422737121582
632480506,34.842456817627
632483114,34.8423728942871
632498254,34.8409729003906
632500470,34.8413887023926
632503573,34.8415374755859
632513047,34.8427314758301
632515641,34.8434638977051
632518086,34.8433456420898
632540500,34.8448028564453
632543087,34.8448524475098
632563119,34.8456382751465
632580522,34.8456726074219
632582961,34.845573425293
632600575,34.8417892456055
632603002,34.841552734375
632608253,34.8412437438965
632610620,34.8413200378418
632612993,34.8412475585938
632615954,34.8414344787598
632640522,34.8384819030762
632643018,34.8384857177734
632645744,34.8393287658691
632658345,34.8381080627441
632660525,34.8389015197754
632662962,34.8388748168945
632678409,34.8405342102051
632680536,34.8412780761719
632682958,34.8413772583008
632685927,34.8416442871094
632698452,34.840763092041
632700525,34.8407783508301
632703052,34.8405342102051
632720632,34.8412818908691
632740629,34.8421401977539
632743049,34.8422355651855
632760674,34.8403625488281
632762994,34.8394966125488
632765715,34.8385581970215
632780726,34.8379554748535
632782963,34.8379440307617
632800812,34.8349418640137
632803058,34.8351402282715
632805598,34.8344993591309
632810818,34.834644317627
632813007,34.834789276123
632840863,34.8344345092773
632843046,34.8345146179199
632845848,34.8347969055176
632848063,34.8348426818848
632860877,34.8359375
632862942,34.836109161377
632865934,34.8363456726074
632868072,34.8365097045898
632878065,34.8372116088867
632880871,34.837345123291
632882961,34.8376121520996
632886019,34.8377952575684
632900525,34.8382530212402
632903055,34.8382530212402
632908073,34.8383598327637
632910525,34.8383598327637
632912973,34.8382568359375
632915759,34.8382453918457
632940551,34.8397331237793
632943073,34.8399047851563
632945817,34.8395690917969
632962936,34.8376846313477
632965906,34.8378982543945
632980524,34.8367729187012
632982964,34.8367462158203
632985971,34.8360404968262
633000571,34.8359451293945
633003057,34.8360137939453
633008032,34.8356590270996
633010524,34.8351974487305
633013074,34.8351249694824
633015972,34.8348350524902
633038275,34.8340606689453
633060544,34.8343124389648
633063074,34.8342628479004
633066100,34.834415435791
633068305,34.8343658447266
633080563,34.835262298584
633082973,34.8352737426758
633085977,34.8354454040527
633103069,34.8361053466797
633105949,34.8365364074707
633110537,34.8368911743164
633112998,34.8369789123535
633115989,34.8370361328125
633140532,34.8385925292969
633143091,34.838451385498
633146112,34.8381767272949
633160515,34.8373184204102
633163004,34.8369064331055
633166108,34.8364677429199
633183005,34.8338928222656
633200582,34.8325004577637
633203101,34.8325004577637
