Time,vcu.INS.vz
632203199,-0.0643545612692833
632205664,-0.0644823014736176
632208171,-0.0645868852734566
632210522,-0.0647546723484993
632238315,-0.0652558729052544
632240522,-0.0652669295668602
632243172,-0.065352663397789
632258050,-0.0654986947774887
632260536,-0.0654618069529533
632262972,-0.0653874799609184
632280598,-0.0653126537799835
632283052,-0.0652607753872871
632300548,-0.0654798150062561
632303150,-0.065483845770359
632305579,-0.0655513405799866
632308095,-0.0655247271060944
632310526,-0.0656083673238754
632313006,-0.0656293258070946
632340605,-0.0662424117326736
632343130,-0.0663340538740158
632345636,-0.0664079189300537
632348047,-0.0665131956338882
632360590,-0.0663854703307152
632363210,-0.0664221346378326
632380528,-0.0646117702126503
632383158,-0.0646189823746681
632400523,-0.0648192688822746
632403165,-0.0649000257253647
632405583,-0.0648795664310455
632410517,-0.0648299902677536
632438125,-0.0645444393157959
632440506,-0.0645722821354866
632443328,-0.0646484196186066
632445587,-0.0645992457866669
632458052,-0.0649027973413467
632460501,-0.0650092139840126
632463422,-0.0650947242975235
632478083,-0.064899243414402
632480506,-0.0650047212839127
632483114,-0.0650707483291626
632498254,-0.0651769861578941
632500470,-0.0652314126491547
632503573,-0.0653708875179291
632513047,-0.0656066611409187
632515641,-0.0655626505613327
632518086,-0.0655811950564384
632540500,-0.0655557960271835
632543087,-0.0655605867505074
632563119,-0.0639337375760078
632580522,-0.0632313713431358
632582961,-0.0632193237543106
632600575,-0.0631896033883095
632603002,-0.0633574277162552
632608253,-0.0634723827242851
632610620,-0.0637354329228401
632612993,-0.0638606250286102
632615954,-0.0639030411839485
632640522,-0.0650410652160645
632643018,-0.06514772772789
632645744,-0.0652236118912697
632658345,-0.0652414783835411
632660525,-0.0653686746954918
632662962,-0.0654022470116615
632678409,-0.0651127472519875
632680536,-0.0649322122335434
632682958,-0.0648143738508224
632685927,-0.0647771507501602
632698452,-0.0642663761973381
632700525,-0.0641827061772347
632703052,-0.0641121119260788
632720632,-0.0640481039881706
632740629,-0.0645560473203659
632743049,-0.0646356642246246
632760674,-0.063011460006237
632762994,-0.0630120933055878
632765715,-0.0630929991602898
632780726,-0.062983363866806
632782963,-0.0628570914268494
632800812,-0.0624014437198639
632803058,-0.0624989084899426
632805598,-0.0624954029917717
632810818,-0.0623965337872505
632813007,-0.0623800605535507
632840863,-0.0623073503375053
632843046,-0.0623451471328735
632845848,-0.062266830354929
632848063,-0.0623629130423069
632860877,-0.0628314465284348
632862942,-0.0629286542534828
632865934,-0.0630116686224937
632868072,-0.0631265938282013
632878065,-0.063517227768898
632880871,-0.0635370537638664
632882961,-0.0635352060198784
632886019,-0.0636880472302437
632900525,-0.0638201087713242
632903055,-0.063776321709156
632908073,-0.0637515038251877
632910525,-0.0637635290622711
632912973,-0.0636590868234634
632915759,-0.0636546835303307
632940551,-0.0636062324047089
632943073,-0.063612662255764
632945817,-0.063526913523674
632962936,-0.0621366053819656
632965906,-0.0620532929897308
632980524,-0.061921451240778
632982964,-0.061855997890234
632985971,-0.0618693456053734
633000571,-0.0619199946522713
633003057,-0.0620632991194725
633008032,-0.0621451437473297
633010524,-0.0621865056455135
633013074,-0.0623249933123589
633015972,-0.0624537393450737
633038275,-0.0627968311309814
633060544,-0.0631589516997337
633063074,-0.063270665705204
633066100,-0.0633042454719543
633068305,-0.0632734000682831
633080563,-0.0632737427949905
633082973,-0.0632618889212608
633085977,-0.0632278844714165
633103069,-0.0632263049483299
633105949,-0.063170313835144
633110537,-0.0632686540484428
633112998,-0.0633647963404655
633115989,-0.0633783861994743
633140532,-0.0640553310513496
633143091,-0.0640150830149651
633146112,-0.0641148388385773
633160515,-0.0616320371627808
633163004,-0.0616964027285576
633166108,-0.0615933425724506
633183005,-0.060821283608675
633200582,-0.0604248456656933
633203101,-0.0604827217757702
633206273,-0.060469713062048
633208473,-0.060397382825613
633210536,-0.0604565106332302
633240540,-0.0620069764554501
633243022,-0.0621867626905441
633245591,-0.062311302870512
633260533,-0.063106507062912
633262975,-0.0631672069430351
633280544,-0.0634094104170799
633282972,-0.0633881688117981
633286010,-0.0633190050721169
633303086,-0.0635120496153831
633305645,-0.0634338706731796
633310591,-0.0634387508034706
633313032,-0.0634049028158188
633338530,-0.0630206689238548
633340534,-0.0630024448037148
633343011,-0.0629959851503372
633360536,-0.0627638697624207
633362996,-0.0627127438783646
633380498,-0.0626754909753799
633383028,-0.0596249625086784
633400586,-0.0599445179104805
633403087,-0.0601115375757217
633405589,-0.0600978434085846
633413084,-0.0601363852620125
633415565,-0.0602412074804306
633440600,-0.0610356330871582
633443196,-0.0611502937972546
633445576,-0.0611387193202972
633460534,-0.0614696890115738
633462970,-0.0615179687738419
633480534,-0.0615063421428204
633482970,-0.0615215040743351
633485830,-0.06151507422328
633488523,-0.0615817755460739
633503064,-0.0616374388337135
633505602,-0.0614895150065422
633508624,-0.0614202469587326
633510534,-0.0613372884690762
633513040,-0.061369139701128
633515591,-0.0614563934504986
633518473,-0.0614360235631466
633540535,-0.0612136907875538
633543146,-0.0612073093652725
633545634,-0.0612060651183128
633560580,-0.0594100579619408
633563003,-0.0594442486763
633565700,-0.059559989720583
633582970,-0.0597768351435661
633585828,-0.0598216839134693
633600539,-0.0602179281413555
633603059,-0.0602928102016449
633605588,-0.0604136548936367
633610582,-0.0603624545037746
633640533,-0.0605446808040142
633643049,-0.0605204626917839
633645644,-0.0606074742972851
633648601,-0.0606594048440456
633660613,-0.0607941076159477
633663017,-0.0607266686856747
633665704,-0.0606769137084484
633680683,-0.0609738603234291
633682970,-0.0609507113695145
633685826,-0.0610369779169559
633700601,-0.0611929334700108
633703063,-0.0612021498382092
633705672,-0.0612121783196926
633710643,-0.061340443789959
633713004,-0.0614026114344597
633715605,-0.0614467188715935
633718674,-0.0615042373538017
633740764,-0.0618900656700134
633743077,-0.0618935115635395
633745595,-0.0619430355727673
633748694,-0.0619229823350906
633763003,-0.0620928630232811
633780768,-0.0614216849207878
633782971,-0.0612964779138565
633800852,-0.0608350224792957
633803039,-0.0607322864234447
633805647,-0.0607830360531807
633810889,-0.0607682168483734
633813005,-0.0607974193990231
633840667,-0.0620695911347866
633843040,-0.0622178129851818
633845645,-0.0623764991760254
633848040,-0.0625381767749786
633860956,-0.0635528862476349
633862968,-0.0638257712125778
633880637,-0.0647766292095184
633882994,-0.0649401694536209
633900816,-0.0650311335921288
633903067,-0.0650593042373657
633905590,-0.0649898946285248
633910623,-0.0647995695471764
633940767,-0.06242411211133
633942998,-0.0621979385614395
633960554,-0.0617986842989922
633963001,-0.0600812025368214
633982972,-0.0609743855893612
633985680,-0.0611720867455006
634000910,-0.0628144890069962
634003019,-0.0631194710731506
634013065,-0.0638781115412712
634015605,-0.0639726370573044
634040728,-0.063865177333355
634043045,-0.0637648180127144
634045683,-0.0636915117502213
634060809,-0.0630695372819901
634062969,-0.0629364475607872
634065608,-0.0627094060182571
634080609,-0.0621377527713776
634082973,-0.0621225163340569
634100691,-0.0621221624314785
634103012,-0.06221629306674
634105657,-0.0623085498809814
634108095,-0.0624160654842854
634110732,-0.0625268518924713
634112972,-0.0627019479870796
634115642,-0.0629398301243782
634118041,-0.0630675330758095
634140688,-0.064440555870533
634152940,-0.0649405792355537
634155678,-0.0650054439902306
634182968,-0.0659784525632858
634200725,-0.0658181756734848
634203070,-0.0657987967133522
634205707,-0.065754234790802
634208037,-0.0657135397195816
634210563,-0.0656341537833214
634212980,-0.0655586197972298
634240574,-0.0654623061418533
634243075,-0.0655949264764786
634245558,-0.0657226741313934
634248139,-0.0658311173319817
634260655,-0.0663387030363083
634262992,-0.0663991793990135
634265532,-0.0664743706583977
634268141,-0.0664851143956184
634278132,-0.0670205131173134
634280734,-0.0670932829380035
634283010,-0.0671504661440849
634303057,-0.0675650537014008
634305594,-0.0676172599196434
634308134,-0.0676865801215172
634310786,-0.0678137540817261
634313059,-0.0677835792303085
634315616,-0.0676893815398216
634318061,-0.0677404329180717
634340578,-0.0673902928829193
634343101,-0.0674461647868156
634360756,-0.0674307718873024
634363187,-0.0674693807959557
634365643,-0.0674301087856293
634380665,-0.067540779709816
634400745,-0.0671398565173149
634403270,-0.0672948881983757
634408229,-0.0673633813858032
634410730,-0.0673610419034958
634440532,-0.0680161118507385
634443169,-0.0680592805147171
634445588,-0.0680742710828781
634460535,-0.0683455020189285
634480533,-0.0682574808597565
634483335,-0.0683907344937325
634503181,-0.0683946684002876
634510517,-0.0681537464261055
634513199,-0.0680787265300751
634515645,-0.068122461438179
634518040,-0.0681801214814186
634520644,-0.0681885778903961
634540540,-0.0685907453298569
634543329,-0.0686565637588501
634560539,-0.0690772160887718
634563407,-0.0691242441534996
634565530,-0.069253608584404
634583401,-0.0683217123150826
634600562,-0.0689589828252792
634603333,-0.0690662786364555
634605680,-0.0691025406122208
634608091,-0.0691717937588692
634610544,-0.0692130625247955
634640590,-0.0682336762547493
634643505,-0.0680843144655228
634645601,-0.0678504854440689
634648267,-0.0677423104643822
634660630,-0.0674175620079041
634680640,-0.0676463097333908
634683342,-0.067739449441433
634685834,-0.0678605884313583
634688066,-0.067999467253685
634700679,-0.0686889886856079
634703424,-0.0688698068261147
634705644,-0.0689575672149658
634710683,-0.0692274942994118
634713464,-0.0692816972732544
634738311,-0.0700632706284523
634740767,-0.070101872086525
634743308,-0.0700222626328468
634760513,-0.0696980953216553
634763389,-0.066945806145668
634765525,-0.0668637529015541
634768172,-0.0668012276291847
634770833,-0.0668309330940247
634790870,-0.066650502383709
634800562,-0.0665195807814598
634803382,-0.0664738714694977
634805590,-0.0665257051587105
634813428,-0.0668217837810516
634815591,-0.0669490620493889
634818041,-0.0669688433408737
634840587,-0.0675422996282578
634843547,-0.0675956010818481
634860534,-0.0679101049900055
634863438,-0.0679696574807167
634865591,-0.0680347755551338
634868106,-0.0681598260998726
634870537,-0.0681171715259552
634880556,-0.0684712901711464
634882987,-0.0685816779732704
634903584,-0.0688237249851227
634905594,-0.0687133073806763
634908056,-0.0685873031616211
634910580,-0.0686070322990417
634940538,-0.0677396133542061
634980531,-0.0677892714738846
634983200,-0.0678877457976341
635000576,-0.0681487023830414
635003506,-0.0682667568325996
635005833,-0.0682788193225861
635013550,-0.0681471526622772
635040537,-0.0681422650814056
635042978,-0.0682007595896721
635060540,-0.0679785907268524
635062967,-0.0679104551672935
635080535,-0.068317212164402
635082972,-0.0683895573019981
635085824,-0.0683625414967537
635088313,-0.0684783011674881
635100536,-0.0688135325908661
635103065,-0.0689228698611259
635105816,-0.0690087378025055
635110516,-0.0691895931959152
635113033,-0.0692979320883751
635115812,-0.0695288479328156
635160539,-0.0704247429966927
635163061,-0.0704031139612198
635165875,-0.0703525841236115
635180535,-0.0685761868953705
635182975,-0.0686448961496353
635186081,-0.0685809254646301
635200538,-0.0685750618577003
635203068,-0.06859290599823
635210536,-0.0684750229120255
635212994,-0.0684550628066063
635215842,-0.068480409681797
635218067,-0.0684892758727074
635220651,-0.0685198754072189
635238509,-0.0682173445820808
635240614,-0.0682697296142578
635243083,-0.0682691112160683
635260536,-0.0688628256320953
635262973,-0.0689456090331078
635265685,-0.0688869804143906
635280539,-0.0686652362346649
635282973,-0.0685357451438904
635285926,-0.0683379545807838
635300558,-0.0685599520802498
635303066,-0.0685770660638809
635305681,-0.0685271769762039
635308067,-0.0685435831546783
635310600,-0.0686610192060471
635312997,-0.0687233805656433
635315688,-0.0688873678445816
635320650,-0.0690109506249428
635322972,-0.0690458938479424
635360757,-0.0697502717375755
635362972,-0.069686733186245
635365623,-0.0696628242731094
635380768,-0.0696371048688889
635383005,-0.0683705508708954
635390610,-0.0684773400425911
635392971,-0.0683740675449371
635395784,-0.0684519931674004
635420736,-0.0682456567883492
635422970,-0.0683532133698463
635440612,-0.0689753368496895
635443040,-0.0691008940339088
635445687,-0.0692372173070908
635460664,-0.0694647878408432
635463067,-0.0693915113806725
635465861,-0.0693319141864777
635480678,-0.0690991953015327
635482971,-0.0690911933779716
635485908,-0.0691583901643753
635488039,-0.0691882222890854
635500718,-0.0692897811532021
635503065,-0.0693281590938568
635510725,-0.0694747194647789
635513033,-0.0695103704929352
635540767,-0.0702030956745148
635543159,-0.0702830404043198
635545691,-0.0703615695238113
635560697,-0.0681599974632263
635582975,-0.0676371082663536
635585842,-0.0675453841686249
635598191,-0.0675092488527298
635600746,-0.0675023198127747
635603018,-0.0675549954175949
635610752,-0.0676138177514076
635613045,-0.067626878619194
635615861,-0.0677001550793648
635618042,-0.0678018480539322
635648322,-0.0689208582043648
635650545,-0.0690933987498283
635652972,-0.0691777691245079
635655938,-0.0690951943397522
635668394,-0.0694772526621819
635670536,-0.0694526955485344
635673027,-0.0693796873092651
635675592,-0.069470226764679
635700536,-0.069483608007431
635703065,-0.0694679394364357
635710536,-0.0692747980356216
635713031,-0.0691957175731659
635740597,-0.0699193924665451
635743082,-0.0698864683508873
635760512,-0.0682666227221489
635763003,-0.0683114901185036
635765614,-0.0684158429503441
635768543,-0.0682953149080276
635770513,-0.0684145167469978
635773062,-0.0684705749154091
635815670,-0.0685737431049347
635825604,-0.0687261298298836
635843048,-0.0687726438045502
635868796,-0.0680317804217339
635870515,-0.0677934810519218
635873132,-0.0680659264326096
635878389,-0.068888433277607
635880534,-0.068712130188942
635882998,-0.0684281066060066
635885735,-0.0681166127324104
635888428,-0.0677404627203941
635890595,-0.0677885338664055
635900632,-0.0683692172169685
635903068,-0.0680826008319855
635905591,-0.0678630918264389
635910538,-0.0680670887231827
635913035,-0.0683314055204391
635940543,-0.0689280852675438
635943089,-0.0688456147909164
635945604,-0.0689080879092216
635948198,-0.0690259486436844
635960540,-0.0674445405602455
635963080,-0.0674249902367592
635965555,-0.0674008205533028
635980512,-0.0677515864372253
635983000,-0.0677801296114922
636000574,-0.0674333870410919
636003042,-0.0674362257122993
636010620,-0.0676933154463768
636013073,-0.067564994096756
636040538,-0.0677581429481506
636043050,-0.0678654462099075
636060539,-0.0680937618017197
636062978,-0.0681417211890221
636065612,-0.0681776404380798
636068414,-0.0680071339011192
636080540,-0.0682107508182526
636082976,-0.0680579766631126
636085831,-0.0679176300764084
636088290,-0.0678421407938004
636100542,-0.0679127871990204
636103071,-0.0678511187434196
636110541,-0.0677981153130531
636113020,-0.0678156614303589
636115732,-0.0677547603845596
636140541,-0.0674212723970413
636143129,-0.0675525292754173
636145710,-0.0676289275288582
636160541,-0.0686775520443916
636180598,-0.0701673701405525
636182978,-0.0702543035149574
636200676,-0.0705393552780151
636203068,-0.0703953802585602
636205598,-0.0703017562627792
636210716,-0.0703922137618065
636213009,-0.0704108253121376
636215689,-0.0702232122421265
636240680,-0.0695978850126266
636243042,-0.0694194361567497
636245648,-0.0692808330059052
636248423,-0.0693226307630539
636260758,-0.0697052851319313
636262976,-0.0697027146816254
636265677,-0.069725438952446
636268505,-0.0698191970586777
636280844,-0.0701822340488434
636282975,-0.0702246874570847
636285831,-0.0701499432325363
636288066,-0.0702332183718681
636300867,-0.0703857094049454
636303070,-0.0703686773777008
636305595,-0.0704233199357986
636310868,-0.0703453198075294
636313013,-0.0702570676803589
636340815,-0.0710121095180511
636343013,-0.0710203722119331
636345701,-0.0711211189627647
636360844,-0.0712535455822945
636363044,-0.0712438225746155
636365731,-0.0713404268026352
636400931,-0.0706941708922386
636403074,-0.0708122774958611
636410974,-0.0704465955495834
636413077,-0.0705031603574753
636440658,-0.0711542516946793
636443120,-0.0709596872329712
636445649,-0.0707197338342667
636448038,-0.0706120133399963
636460739,-0.0711172446608543
636462973,-0.0712641328573227
636480635,-0.071809396147728
636482990,-0.0717604607343674
636485882,-0.0716014131903648
636488117,-0.0715161710977554
636500710,-0.0715793073177338
636503071,-0.0718443244695663
636505699,-0.0721312835812569
636508067,-0.0719277486205101
636510753,-0.0716031417250633
636513008,-0.0713232681155205
636515669,-0.0714306086301804
636540677,-0.0721478909254074
636560502,-0.0721659809350967
636563006,-0.0720103457570076
636580585,-0.072165958583355
636583063,-0.0723500326275826
636585869,-0.0720746740698814
636600671,-0.072098471224308
636603100,-0.0724641978740692
636613103,-0.072098582983017
636615742,-0.0726468116044998
636640646,-0.0740293934941292
636643149,-0.0743517950177193
636645647,-0.0743505284190178
636648242,-0.0742460787296295
636670567,-0.0750188454985619
636680611,-0.0745258927345276
636683116,-0.0746588334441185
636685838,-0.0750696435570717
636688074,-0.0752617046236992
636690649,-0.0749022141098976
636703127,-0.0740934908390045
636705655,-0.0728453099727631
636711160,-0.0729885250329971
636711436,-0.0737671330571175
636713430,-0.0738634988665581
636715604,-0.0732413604855537
636740661,-0.0722269862890244
636743206,-0.072281576693058
636763371,-0.0701474249362946
636765743,-0.0705274417996407
636780796,-0.0709675177931786
636783252,-0.0719468295574188
636785830,-0.0717058256268501
636800835,-0.0719499737024307
636810836,-0.0711230114102364
636840884,-0.0702909678220749
636843422,-0.0714569836854935
636845758,-0.0717134699225426
636848078,-0.0718656033277512
636858067,-0.072054922580719
636860793,-0.0717725679278374
636863087,-0.0711521133780479
636880510,-0.0711241662502289
636900575,-0.0705726519227028
636903465,-0.0703463330864906
636905818,-0.0704207718372345
636908270,-0.0701779052615166
636910539,-0.0699147284030914
636913433,-0.0701438337564468
636940538,-0.0735062062740326
636983046,-0.0713504403829575
636998041,-0.0709858611226082
637000649,-0.0715502351522446
637013710,-0.0702333003282547
637040681,-0.0684281885623932
637043093,-0.0690444633364677
637060613,-0.069153368473053
637062985,-0.069862999022007
637080623,-0.0705118179321289
637083064,-0.0700570344924927
637086045,-0.0692242980003357
637088046,-0.0689451545476913
637100665,-0.0702962800860405
637103147,-0.0705068409442902
637110670,-0.0704138204455376
637113187,-0.0698398947715759
637138178,-0.071333110332489
637140716,-0.070344477891922
637143111,-0.0706815496087074
637160727,-0.0718294456601143
637163195,-0.0690508335828781
637165568,-0.0687107741832733
637180522,-0.0684612914919853
637198187,-0.069408543407917
637200779,-0.0699803903698921
637203106,-0.0695011541247368
637213147,-0.0698374509811401
637240522,-0.0701784268021584
637243077,-0.0718627125024796
637260525,-0.0705486908555031
637262962,-0.0713716298341751
637280618,-0.0712239667773247
637282944,-0.0714429020881653
637285808,-0.071284793317318
637288043,-0.0701711997389793
637300587,-0.0710996612906456
637303026,-0.0730603560805321
637310546,-0.0718961507081985
637313065,-0.0727927312254906
637315704,-0.0725046396255493
637343188,-0.0727819874882698
637345635,-0.0733180493116379
637360544,-0.0749403387308121
637363268,-0.0755660682916641
637400521,-0.070099338889122
637403354,-0.0702579393982887
637413389,-0.0715164542198181
637415777,-0.0708656311035156
637418234,-0.0715667903423309
637440555,-0.0705886036157608
637443509,-0.0710302740335464
637445824,-0.0712815895676613
637480551,-0.0753904059529305
637483396,-0.0759276822209358
637500557,-0.0777180716395378
637503322,-0.0780848860740662
637505831,-0.078011080622673
637510552,-0.0783510133624077
637560560,-0.0748076140880585
637583152,-0.0736728757619858
637585984,-0.074175126850605
637598050,-0.072938859462738
637600523,-0.073990635573864
637603163,-0.0740443766117096
637610573,-0.0732585489749908
637640524,-0.0762957632541656
637643227,-0.0762151628732681
637645981,-0.0761477947235107
637660524,-0.0773016214370728
637662961,-0.0777668654918671
637680522,-0.0782480761408806
637682961,-0.0779485106468201
637700532,-0.0788821056485176
637703050,-0.078958660364151
637705715,-0.0786153674125671
637708372,-0.0781681686639786
637710500,-0.0779423639178276
637713017,-0.0782589688897133
637743027,-0.0770931616425514
637745767,-0.0775260031223297
637760526,-0.0770260989665985
637762993,-0.0739689320325851
637768204,-0.0725255161523819
637770542,-0.0721821635961533
637773011,-0.0725237429141998
637803056,-0.0727177336812019
637805904,-0.0736150816082954
637808052,-0.0739319920539856
637810572,-0.073715940117836
637813008,-0.0736161842942238
637838124,-0.0751561149954796
637840678,-0.0749901980161667
637843088,-0.0751791521906853
637860586,-0.0772318243980408
637862960,-0.07694361358881
637880524,-0.0772104561328888
637882992,-0.0784322470426559
637900523,-0.0807168185710907
637903058,-0.0803570002317429
637905855,-0.0801709741353989
637910519,-0.0808478817343712
637912983,-0.081740140914917
637915662,-0.0814995467662811
637940526,-0.0819287002086639
637943087,-0.0818393975496292
637945711,-0.0817306041717529
637948304,-0.0813004747033119
637963013,-0.08078333735466
637965602,-0.079008087515831
637980522,-0.078331857919693
637982961,-0.0786662101745605
638000524,-0.0792459398508072
638003080,-0.0783889889717102
638005775,-0.0778787285089493
638008200,-0.0783572942018509
638010523,-0.0789353772997856
638013004,-0.0785183683037758
638015797,-0.0778171047568321
638018275,-0.0779559016227722
638043048,-0.0779585689306259
638058364,-0.0786431729793549
638060543,-0.0787606686353683
638062978,-0.0787650048732758
638080543,-0.0784724056720734
638082979,-0.0783616006374359
638086011,-0.0782636404037476
638100545,-0.0783466249704361
638103073,-0.0783212184906006
638106131,-0.0784283876419067
638108286,-0.0784443393349648
638110543,-0.0785954967141151
638140548,-0.0821465849876404
638143056,-0.0824047476053238
638145604,-0.0825266987085342
638148522,-0.082459345459938
638163049,-0.0842746794223785
638165604,-0.084768071770668
638180565,-0.086169645190239
638182955,-0.0860171914100647
638185816,-0.0855475813150406
638200541,-0.0869327932596207
638203071,-0.0872441083192825
638205699,-0.0869973748922348
638208612,-0.0864288732409477
638210588,-0.0861900225281715
638213012,-0.0867209658026695
638238576,-0.0865836888551712
638240575,-0.0861629769206047
638243024,-0.0858463943004608
638245596,-0.0860879421234131
638248617,-0.0859893634915352
638258682,-0.0847987607121468
638260543,-0.0848044753074646
638262976,-0.0844921246170998
638278741,-0.0836119577288628
638280558,-0.0841656923294067
638282976,-0.0848715156316757
638285831,-0.0845848470926285
638300653,-0.0869350880384445
638303070,-0.0880252569913864
638313041,-0.0897894352674484
638315616,-0.0904153361916542
638340555,-0.0954237580299377
638343011,-0.0959587693214417
638345594,-0.0959308743476868
638360541,-0.0970261842012405
638363002,-0.0969775170087814
638380520,-0.0966193750500679
638383002,-0.0900455564260483
638385905,-0.0901474356651306
638400586,-0.087718591094017
638403063,-0.0865150615572929
638405662,-0.0864422544836998
638408467,-0.0861736983060837
638410544,-0.0858717188239098
638440547,-0.084367610514164
638443246,-0.0845876485109329
638445598,-0.0845852047204971
638448323,-0.0848980918526649
638458364,-0.0855993628501892
638460546,-0.0862863808870316
638463320,-0.0870644897222519
638465615,-0.0880016982555389
638480550,-0.0937654972076416
638500547,-0.098224014043808
638503069,-0.0985200256109238
638505692,-0.0990792363882065
638508287,-0.0994111523032188
638513037,-0.0999202504754066
638540549,-0.101113244891167
638543042,-0.100747838616371
638545757,-0.100629940629005
638570621,-0.0980546623468399
638573033,-0.0974200516939163
638575788,-0.0966772735118866
638600580,-0.0951534584164619
638603044,-0.0942023694515228
638606014,-0.0942851677536964
638610535,-0.0939611047506332
638640606,-0.0946622341871262
638643026,-0.0955242812633514
638645593,-0.0958791151642799
638662978,-0.0964064225554466
638665614,-0.0961913540959358
638680556,-0.0963897779583931
638682978,-0.0968540012836456
638700594,-0.0970873907208443
638703125,-0.0972124934196472
638705599,-0.0968402028083801
638708573,-0.0966247022151947
638710658,-0.0964758992195129
638713008,-0.0961984023451805
638715607,-0.0967945456504822
638740660,-0.0966507345438004
638743071,-0.0968316644430161
638745636,-0.0969502925872803
638760819,-0.0936260521411896
638763010,-0.0937318354845047
638765690,-0.094267264008522
638768116,-0.0940352827310562
638780933,-0.0950864553451538
638782978,-0.0953588634729385
638800943,-0.0966093391180038
638803068,-0.0969567224383354
638805753,-0.0976482778787613
638810930,-0.0974805951118469
638813012,-0.0975271761417389
638815795,-0.097799688577652
638840958,-0.0974156558513641
638843092,-0.0973843485116959
638845832,-0.0974685773253441
638860966,-0.0988547503948212
638863157,-0.0987159013748169
638865872,-0.0984308272600174
638868239,-0.0986790657043457
638875881,-0.0992202684283257
638878245,-0.0992850214242935
638880793,-0.099155455827713
638900613,-0.0986498147249222
638903269,-0.0985638499259949
638905597,-0.0983590558171272
638910650,-0.0982759743928909
638913298,-0.0984069257974625
638915609,-0.0986130982637405
638940612,-0.096673808991909
638943313,-0.0968192890286446
638945604,-0.0964494869112968
638960692,-0.0903652831912041
638963010,-0.0904689133167267
638965610,-0.0908998027443886
638980634,-0.0923657715320587
638983007,-0.0921744704246521
639000675,-0.0939747393131256
639003073,-0.0945564135909081
639005594,-0.095277838408947
639010707,-0.0957500636577606
639013049,-0.0958313643932343
639040631,-0.0981352999806404
639043096,-0.098396822810173
639045715,-0.0986650586128235
639048047,-0.0983759686350822
639063107,-0.0971368700265884
639065774,-0.0970098227262497
639080630,-0.0956164747476578
639083115,-0.0958830714225769
639086092,-0.0959736406803131
639100710,-0.0961604714393616
639103156,-0.0962186232209206
639113164,-0.0974407568573952
639115584,-0.0978268906474113
639140599,-0.102419748902321
639143204,-0.102554380893707
639145580,-0.102429181337357
639148251,-0.102183304727077
639160687,-0.0998526960611343
639162977,-0.100412473082542
639165615,-0.100872509181499
639183006,-0.101172238588333
639185838,-0.100917622447014
639188631,-0.100839629769325
639190815,-0.100814446806908
639200549,-0.100556090474129
639203306,-0.100677937269211
639205611,-0.100589603185654
639210593,-0.100625418126583
639213322,-0.100716292858124
639243030,-0.102329261600971
639245598,-0.102191008627415
639248092,-0.101673729717731
639262979,-0.101409763097763
639265609,-0.101658657193184
639268108,-0.102013126015663
639282978,-0.101225607097149
639285844,-0.100455328822136
639288079,-0.0996982678771019
639290916,-0.0998686552047729
639300875,-0.0993779450654984
639303071,-0.0991056114435196
639313016,-0.0980007499456406
639315601,-0.0974545478820801
639318069,-0.09739750623703
639340541,-0.0960934907197952
639343136,-0.0953445136547089
639360542,-0.0939649119973183
639363143,-0.0936168879270554
639365610,-0.0935560911893845
639368211,-0.0939172878861427
639380495,-0.0968373939394951
639383094,-0.0960558205842972
639385847,-0.0968056321144104
639403168,-0.101064339280128
639408047,-0.102945446968079
639410547,-0.103019401431084
639443336,-0.10867215692997
639445600,-0.109074860811234
639448082,-0.109381631016731
639463635,-0.110498026013374
639465619,-0.110418163239956
639478275,-0.108494162559509
639480531,-0.107742451131344
639513103,-0.0939906686544418
639540543,-0.0872048586606979
639543227,-0.0873579829931259
639560522,-0.0895443111658096
639563151,-0.0906909555196762
639565957,-0.092091828584671
639568160,-0.0932062119245529
639580554,-0.0977664142847061
639583038,-0.0987955927848816
639600541,-0.108329817652702
639603124,-0.109046690165997
639610543,-0.111176699399948
639613161,-0.111694023013115
639615765,-0.111798956990242
639643088,-0.112338021397591
639645699,-0.112039655447006
639658323,-0.108925826847553
639660543,-0.108451157808304
639663172,-0.107833176851273
639680545,-0.104764528572559
639683085,-0.104389667510986
639685751,-0.103909060359001
639700543,-0.100502736866474
639703165,-0.100030764937401
639705788,-0.0998399779200554
639713210,-0.0999839454889297
639740548,-0.103981897234917
639743054,-0.104659304022789
639760602,-0.105872824788094
639763141,-0.105265870690346
639765583,-0.105546280741692
639783026,-0.107964754104614
639800540,-0.107205532491207
639803117,-0.107222214341164
639805903,-0.10715539753437
639810546,-0.106777012348175
639813045,-0.107312947511673
639815909,-0.107590228319168
639818045,-0.107996329665184
639820602,-0.108361601829529
639843167,-0.109341993927956
639845655,-0.10975493490696
639860543,-0.111017689108849
639863257,-0.111195273697376
639880679,-0.112500965595245
639900567,-0.113176390528679
639903328,-0.112993977963924
639905654,-0.11365333199501
639908068,-0.114132344722748
639910567,-0.114324651658535
639913312,-0.114047110080719
639940541,-0.11040660738945
639943435,-0.109617367386818
639960536,-0.104456841945648
639963046,-0.102737337350845
639965709,-0.101892441511154
639980561,-0.0961984470486641
639982980,-0.0953300297260284
640000587,-0.0929036289453506
640003033,-0.092729888856411
640005857,-0.0928973704576492
640008397,-0.0928240716457367
640010543,-0.0931390374898911
640012982,-0.093347355723381
640030567,-0.0976069867610931
640060559,-0.109752774238586
640062983,-0.110722631216049
640065937,-0.111399918794632
640078071,-0.117428988218308
