Time,vcu.INS.az
616445809,-0.00271810963749886
616460555,-0.000509504345245659
616462988,0.0173554141074419
616465704,-8.18007974885404E-05
616468091,-0.0219572558999062
616470554,-0.00141232053283602
616480553,0.000852364639285952
616482992,-0.0236084293574095
616485853,-0.0368615612387657
616488085,-0.0268403477966785
616500553,0.00987767614424229
616503084,-0.00865512434393168
616505609,-0.0346178896725178
616508082,-0.0207544844597578
616510552,0.00511445524170995
616513028,-0.00559646915644407
616515613,-0.021075701341033
616518083,-0.0184257067739964
616520665,-0.00775670353323221
616522989,0.00392656121402979
616525624,0.0045018196105957
616540578,-0.00767255993559957
616543004,0.0250165201723576
616545581,0.0244290586560965
616560669,-0.0243625920265913
616562992,-0.0369448065757751
616565620,-0.0357061885297298
616580554,-0.00173223076853901
616582984,-0.0026503202971071
616585829,-0.025001285597682
616588057,-0.0215793345123529
616600553,-0.00651453249156475
616603106,-0.0313359759747982
616605708,-0.0154528822749853
616608077,0.0136281019076705
616613028,0.0325686596333981
616615609,0.0155756995081902
616618082,0.0039815716445446
616620749,0.00258538965135813
616622981,-0.00900207180529833
616685824,-0.00279511418193579
616688058,-0.0349338874220848
616713016,0.0147772440686822
616730579,-0.00804113782942295
616733036,0.00714948447421193
616735600,0.0131847076117992
616738240,0.0152872381731868
616743043,-0.00526317534968257
616748111,0.0180315542966127
616750612,0.0228144396096468
616753025,0.00347016705200076
616755695,-0.0163492597639561
616758077,-0.0227500386536121
616760621,-0.0260376036167145
616762985,-0.0179235469549894
616765621,-0.00534115871414542
616768125,-0.00982283428311348
616770627,-0.0118343569338322
616773045,-0.0153092220425606
616775609,-0.0234785098582506
616778122,-0.0378000773489475
616780633,-0.0182637739926577
616783017,0.00316909025423229
616785823,0.0148520702496171
616788057,-0.00728467293083668
616790668,-0.0350140370428562
616793034,-0.0351857766509056
616803085,-0.0313236974179745
616805684,-0.0154258813709021
616808060,-0.0327745079994202
616810680,-0.0301572978496552
616813120,-0.010962332598865
616815729,-0.0245744735002518
616818082,-0.000618701684288681
616843063,0.00454326719045639
616845610,-0.0127558307722211
616848082,0.00958027504384518
616850646,0.0456571727991104
616860678,-0.0199896562844515
616863012,-0.00294649181887507
616865691,-0.0243574846535921
616868199,-0.0403065718710423
616878092,-0.0534955933690071
616880694,-0.0359605774283409
616883011,-0.0285048205405474
616885998,-0.0400953255593777
616888253,-0.0485425516963005
616900702,-0.0337386876344681
616903087,-0.0438745692372322
616905616,-0.0154178198426962
616908265,-0.0365841276943684
616910737,-0.0588834993541241
616913073,-0.0110699944198132
616915590,-0.000811977428384125
616918273,-0.00515898456797004
616920744,0.0188501738011837
616940784,0.0416870154440403
616943064,-0.000883529544807971
616945634,0.00362471584230661
616960555,0.00288159307092428
616962991,0.0142905563116074
616980552,-0.00458178017288446
616982990,-0.0138558652251959
616985846,-0.0129150319844484
616988081,0.000137237191665918
617000553,-0.034086536616087
617003087,-0.028723269701004
617005790,-0.0383519381284714
617008210,-0.0289823226630688
617010553,-0.0330317281186581
617012972,-0.0590995289385319
617015611,-0.0582943558692932
617018177,-0.0487834326922894
617020794,-0.018540995195508
617022928,-0.0161736980080605
617025651,-0.0168379433453083
617040586,0.0188591759651899
617043022,0.0377322360873222
617045685,0.00169832515530288
617048234,-0.0327521860599518
617060490,0.0175147633999586
617062932,0.0168423652648926
617065725,0.0123414844274521
617080490,0.00449012173339725
617082927,-0.0127806346863508
617085783,0.0252155028283596
617088330,0.0568368323147297
617100491,-0.0240199659019709
617103025,-0.0146530997008085
617105774,0.0186649318784475
617110491,0.0152430590242147
617112946,0.0109119107946754
617115778,-0.0270433127880096
617118378,-0.0324519909918308
617120602,-0.0120356362313032
617122940,-0.0114638796076179
617143040,-0.0350060053169727
617145739,-0.0255065429955721
617163094,-0.0271551236510277
617165749,-0.0544050633907318
617168435,-0.0164870712906122
617178440,0.00150310527533293
617180491,-0.0239501409232616
617182928,-0.0424403324723244
617185788,-0.0181450564414263
617188025,0.01800686866045
617200493,0.0255203600972891
617203022,0.0279054194688797
617205800,0.0228069797158241
617212965,0.0248500499874353
617215549,-0.0127353621646762
617218020,-0.0225721318274736
617240576,0.000100131990620866
617243015,-0.0108630508184433
617245611,0.0119379404932261
617247997,0.00790742039680481
617250507,-0.0226540639996529
617252926,-0.0316259637475014
617260491,0.0326797105371952
617262925,0.0190999880433083
617265563,-0.00351506774313748
617268095,0.00145469594281167
617280489,-0.017394632101059
617282924,-0.019152881577611
617285904,-0.0447389483451843
617288015,-0.0620621182024479
617290562,-0.0541841611266136
617300512,-0.0326016582548618
617303001,-0.00264273048378527
617305689,0.0126671148464084
617307984,0.0180363487452269
617310513,0.00540661485865712
617312965,-0.0179299600422382
617315547,-0.00599733227863908
617317995,0.00634369719773531
617320671,-0.0168791878968477
617322903,0.00832510553300381
617340491,0.0190803669393063
617342966,0.0320851355791092
617345607,0.00388178671710193
617360496,0.00697469105944037
617363022,0.0242597889155149
617370469,-0.00138194183818996
617378110,0.00138150528073311
617380490,0.00281865382567048
617382920,0.0355555862188339
617385782,0.00625078752636909
617388163,-0.0209488477557898
617400517,0.0154291857033968
617402991,-0.0184888392686844
617405542,-0.035009391605854
617408225,-0.0336607880890369
617410493,-0.0350103043019772
617412953,-0.01350237429142
617415545,0.0156320333480835
617418268,-0.00273145735263824
617420690,-0.00402440456673503
617440523,-0.0190610513091087
617442993,-0.013462875969708
617445599,-0.0112559385597706
617460493,0.00851026084274054
617462925,-0.0220475159585476
617465561,-0.0133742047473788
617480499,-0.0289760213345289
617482924,-0.0191638916730881
617485758,-0.0244915708899498
617487993,-0.0252308193594217
617500520,-0.00957333762198687
617503032,-0.030172411352396
617505601,-0.0419461838901043
617507987,-0.0255624204874039
617510517,-0.022600119933486
617512924,-0.00472398288547993
617515614,0.0116806421428919
617517996,0.00953683163970709
617542927,-0.0178612191230059
617545643,-0.0120156779885292
617547996,0.0125323003157973
617560523,-0.00544154923409224
617562923,-0.00127516221255064
617582923,0.019604230299592
617600523,0.0139278639107943
617610564,-0.0134166674688458
617612955,-0.0408824756741524
617615551,-0.0561978630721569
617640497,-0.0165635701268911
617658172,-0.0388779640197754
617660501,-0.046683881431818
617662925,-0.0232895649969578
617665598,-0.000524916336871684
617668217,0.00752971740439534
617680501,0.0054353722371161
617682926,0.0164787508547306
617685760,0.0199370849877596
617700486,0.0392044894397259
617703018,0.0384484380483627
617705613,0.0459223538637161
617708030,0.0124641694128513
617710501,-0.0241893008351326
617712949,-0.0166062247008085
617715545,-0.0077316090464592
617740463,-0.030247513204813
617743015,-0.0253996681421995
617745550,-0.0349752679467201
617760444,-0.0402061976492405
617762981,-0.0138686988502741
617780471,-0.00851432234048843
617782920,0.000541158602572978
617785689,-0.011130309663713
617788018,-0.0263392273336649
617790518,-0.020630769431591
617800544,-0.00404185894876719
617803025,0.0143258515745401
617805613,-0.00142361642792821
617810488,-0.00666543049737811
617812925,-0.0301922634243965
617815661,-0.0437091216444969
617818017,-0.0216158870607615
617840490,0.00121027126442641
617842983,0.00603120401501656
617845530,0.00281734182499349
617848016,-0.0239034872502089
617860510,-0.000649763038381934
617862927,-0.00404320936650038
617880439,-0.0211989358067513
617882924,-0.0279039032757282
617885761,-0.0166407451033592
617888197,-0.00673669064417481
617900521,-0.0610623955726624
617903025,-0.0400146655738354
617905600,-0.0365500189363956
617908028,-0.047870859503746
617910492,-0.0195316299796104
617912949,-0.0191489178687334
617915649,-0.026028860360384
617940488,0.0129690114408731
617962960,-0.00211824406869709
617965520,0.00639469223096967
617980491,-0.0284847300499678
617982962,-0.0401377566158772
617985762,-0.016448063775897
618000524,0.0141034945845604
618003053,-0.00807170290499926
618005600,-0.00220870017074049
618007995,-0.00396107183769345
618010573,-0.0022491835989058
618012949,0.0103090200573206
618040571,-0.0247935466468334
618042972,-0.00906369648873806
618045543,-0.0235156770795584
618048018,-0.0323960520327091
618050512,-0.0263143479824066
618060494,0.00844166148453951
618100491,0.0192919410765171
618110484,-0.0234808139503002
618112995,-0.00326818972826004
618115669,-0.0162200592458248
618117991,-0.0387456752359867
618143005,0.0106925070285797
618160472,0.00724663026630878
618162934,0.0254655983299017
618165658,0.00441873259842396
618182902,-0.00468211015686393
618185761,-0.00478948093950748
618187992,-0.00292718573473394
618190667,-0.0265288092195988
618200515,-0.0179760549217463
618202984,-0.0268807373940945
618205597,-0.0184429883956909
618212966,0.00333994766697288
618215610,-0.00515707535669208
618218183,-0.00186083314474672
618220698,0.00616529118269682
618230519,-0.00320028932765126
618232926,0.00301427207887173
618258018,0.0119627602398396
618260551,-0.00433766189962626
618262925,-0.0137226618826389
618265603,0.0317532569169998
618268064,0.0455933511257172
618280560,0.021610826253891
618282925,-0.00269432459026575
618285703,0.00484178122133017
618300602,-0.00994728412479162
618303019,0.00737676210701466
618305637,-0.0211959350854158
618307966,-0.0151032637804747
618310608,-0.0158306714147329
618312988,-0.026157246902585
618315685,-0.00830313377082348
618317995,-0.0345026962459087
618340707,-0.0512856245040894
618360749,-0.0398755967617035
618363042,-0.0333889536559582
618382925,-0.00518675148487091
618385774,0.00436340365558863
618388005,0.0245840717107058
618390793,-0.00302358530461788
618392925,-0.010007131844759
618400837,-0.041743665933609
618410879,-0.0283414199948311
618412980,-0.0299557633697987
618415628,-0.0108904205262661
618418305,-0.00219743885099888
618440497,0.000342907791491598
618442931,-0.010744177736342
618445630,-0.031011126935482
618448016,-0.0125777777284384
618462933,-0.0238941684365273
618465512,-0.0245448183268309
618468062,-0.0193669702857733
618480505,-0.024839524179697
618482926,-0.0206820126622915
618485782,0.00132128596305847
618488014,-0.0143579645082355
618490558,-0.0196098871529102
618498017,0.000635092263109982
618500910,-0.0140739502385259
618502970,0.00813768059015274
618505545,0.00224378239363432
618508087,0.0133052421733737
618510493,0.00854973215609789
618543031,0.0241429507732391
618560523,-0.00922073237597942
618562952,0.000417860108427703
618580499,-0.040239118039608
618582962,0.0332612097263336
618600549,-0.0079882675781846
618603020,-0.0174698885530233
618605628,-0.0113965999335051
618610470,-0.0167499836534262
618613054,-0.00568366283550859
618615546,-0.0224276706576347
618618015,-0.0205839239060879
618650494,-0.00438072066754103
618672983,-0.0490768179297447
618675545,-0.0238733496516943
618678056,-0.0232899263501167
618700491,-0.00908012688159943
618703018,-0.0117034688591957
618705630,-0.0105965947732329
618708010,0.0286780744791031
618713014,0.000137550436193123
618715523,-0.0278196651488543
618718016,-0.0259912479668856
618740489,0.0158191081136465
618742996,-0.0184847712516785
618763006,0.0173893347382545
618765702,3.69981971743982E-05
618768048,-0.0266857016831636
618780489,-0.0151351485401392
618783046,-0.0186255425214767
618785772,-0.0341232493519783
618803060,-0.0336771495640278
618805704,-0.000242875597905368
618808260,0.032255943864584
618810490,0.0222714189440012
618813093,-0.00822748243808746
618838337,-0.0265193209052086
618840482,-0.0328889451920986
618843109,-0.0360944010317326
618860545,0.00292376591823995
618863152,0.0117779038846493
618865605,-0.00227451417595148
618882924,0.0215894337743521
618885758,0.0151001000776887
618888350,-0.0220559313893318
618900587,0.0217651147395372
618903205,0.00586929824203253
618905551,-0.0440350249409676
618912927,0.0116014182567596
618915609,0.0205471701920033
618918019,-0.0129852406680584
618920644,-0.0199903715401888
618940721,-0.0184127688407898
618942993,-0.00709127262234688
618962950,0.00595708284527063
618965603,0.00204785447567701
618968048,0.00607727142050862
618970676,0.00691673811525106
618980694,-0.0239679962396622
619000524,0.0172290168702602
619003049,-0.0299627184867859
619005631,-0.0527081452310085
619008040,-0.0354535728693008
619010531,-3.66351596312597E-05
619012946,0.0169497206807137
619015609,0.00888800155371428
619018030,0.019808541983366
619020597,0.0186079684644938
619040524,-0.0163169614970684
619043045,-0.0361802875995636
619045630,-0.034555971622467
619060534,-0.00324777816422284
619063017,-0.0202059336006641
619065656,-0.0139662846922874
619080544,-0.0254897437989712
619083087,-0.0166140366345644
619085761,0.00208897120319307
619088254,0.00710160937160254
619090551,-0.00306364172138274
619100586,0.00240497011691332
619103147,0.001519346376881
619105610,-0.0183271002024412
619110590,-0.0185199808329344
619112970,-0.0197070762515068
