Time,vcu.INS.yaw_rate
640460569,-0.117329984903336
640462980,-0.116336703300476
640465706,-0.114838033914566
640480568,-0.113786771893501
640482979,-0.113365449011326
640500545,-0.114296391606331
640503035,-0.114467315375805
640505874,-0.113719083368778
640508548,-0.11253160238266
640510544,-0.112095892429352
640512981,-0.111751049757004
640515874,-0.111730709671974
640528397,-0.108353644609451
640530545,-0.108198314905167
640533102,-0.108309283852577
640560528,-0.10604390501976
640563015,-0.104009300470352
640565975,-0.1039744541049
640568566,-0.104559272527695
640582980,-0.102464407682419
640586114,-0.102121710777283
640600546,-0.100342735648155
640608933,-0.098834753036499
640610546,-0.0987551212310791
640612979,-0.098642498254776
640640546,-0.0967182368040085
640643018,-0.0956815481185913
640645677,-0.0948155373334885
640663000,-0.0947214066982269
640665615,-0.0935880839824677
640682955,-0.0901269912719727
640685814,-0.090532585978508
640698902,-0.0891505256295204
640700667,-0.0878380611538887
640703039,-0.0885559469461441
640705654,-0.0895494967699051
640710713,-0.0878846198320389
640712980,-0.0862209051847458
640715852,-0.0849186927080154
640740811,-0.0813389718532562
640743050,-0.0814094692468643
640745665,-0.0813818573951721
640760892,-0.0780149847269058
640762984,-0.0782905519008636
640765656,-0.0775779187679291
640768915,-0.0771211236715317
640780973,-0.0767569988965988
640782953,-0.0773279368877411
640800983,-0.0711875408887863
640803028,-0.0709563866257668
640808993,-0.0694762617349625
640811018,-0.0701363533735275
640812978,-0.0681526213884354
640815853,-0.0669728368520737
640850794,-0.0620398782193661
640853049,-0.061726488173008
640855654,-0.0610491558909416
640858563,-0.0613836124539375
640870723,-0.0613128766417503
640873144,-0.0604961402714252
640875620,-0.0591358132660389
640878454,-0.0579413250088692
640880728,-0.0588114783167839
640900539,-0.0602435059845448
640903255,-0.0601352788507938
640910543,-0.0579205118119717
640913053,-0.0573361702263355
640915816,-0.0558310560882092
640918446,-0.0541018210351467
640940550,-0.0562700144946575
640943079,-0.0548325143754482
640945664,-0.054240521043539
640948462,-0.0548571608960629
640960539,-0.0521986670792103
640963013,-0.053421501070261
640965722,-0.0554586835205555
640980561,-0.0563513860106468
640982995,-0.0552903786301613
641003037,-0.0564722903072834
641010542,-0.055918850004673
641012982,-0.0537300445139408
641015920,-0.0517905987799168
641040557,-0.0584966912865639
641060553,-0.0517414584755898
641062979,-0.052594181150198
641065686,-0.054458599537611
641068700,-0.0542671754956245
641082980,-0.0522229447960854
641085744,-0.0539997741580009
641103037,-0.0513950102031231
641105627,-0.0505331568419933
641108781,-0.0500009134411812
641110698,-0.0495222210884094
641112979,-0.0496719628572464
641115869,-0.0512720867991447
641160565,-0.0535737685859203
641162980,-0.0534292310476303
641165685,-0.0526388734579086
641168921,-0.0533725582063198
641170600,-0.0539510510861874
641180811,-0.0551188886165619
641182981,-0.0555791966617107
641203058,-0.0588452778756619
641205734,-0.0595108605921268
641210910,-0.0601286888122559
641213005,-0.0605477392673492
641215839,-0.0620401650667191
641241208,-0.0591338314116001
641243017,-0.0582090057432652
641245784,-0.0582794509828091
641260854,-0.059464868158102
641262983,-0.0590497627854347
641265793,-0.0581381395459175
641280885,-0.0537392273545265
641282979,-0.054205771535635
641285832,-0.0557700209319592
641288072,-0.0560727939009666
641303039,-0.0519457645714283
641305598,-0.0520484559237957
641311040,-0.052328996360302
641312984,-0.0534548684954643
641315847,-0.0543307214975357
641318072,-0.0547659993171692
