Time,vcu.INS.vx
695920673,0.00106231751851738
695940864,0.00134188320953399
695943655,0.00129861722234637
695945763,0.00127517757937312
695963296,0.00145960773807019
695965759,0.00144374498631805
695968227,0.00137958629056811
695978252,0.00131266843527555
695980726,0.0012810091720894
695983374,0.00117862143088132
696000691,0.00118743896018714
696003458,0.00123537285253406
696020693,0.00151006295345724
696023542,0.00141875469125807
696025892,0.00148039171472192
696040980,0.00177403655834496
696043624,0.00184910465031862
696060692,0.00180186436045915
696063509,0.00189279764890671
696065840,0.00204428681172431
696080700,0.00213545700535178
696083592,0.00207730382680893
696085766,0.00203847605735064
696088310,0.00191587582230568
696100672,0.0018923373427242
696120693,0.0017377370968461
696123475,0.0016433143755421
696125755,0.0014845784753561
696143555,0.00117176654748619
696145857,0.00121529423631728
696148514,0.0011002451647073
696158510,0.0012192758731544
696160670,0.00119061744771898
696163641,0.000469890946988016
696180716,0.000478280941024423
696183473,0.000603310356382281
696185894,0.000574639649130404
696188668,0.000562293047551066
696190690,0.000598168699070811
696200720,0.000586644397117198
696220707,0.000799548288341612
696223431,0.000802921946160495
696240779,0.000730343628674746
696243513,0.000779565598350018
696245737,0.000811869744211435
696248198,0.000812573765870184
696260838,0.000961877463851124
696263594,0.000892623094841838
696265762,0.000745190889574587
696268370,0.000726538011804223
696280713,0.000776147993747145
696283467,0.000853222911246121
696303442,0.000861295906361192
696320716,0.000732886139303446
696323523,0.000788742734584957
696325805,0.000735044246539474
696328215,0.000641615362837911
696340782,0.000497352622915059
696343519,0.000441127747762948
696360690,0.000459674629382789
696363687,0.000431457883678377
696383626,-0.00314007280394435
696385866,-0.00306221377104521
696388241,-0.0030039856210351
696403783,-0.00286637176759541
696405968,-0.00283932453021407
696408223,-0.00290160486474633
696423185,-0.0026133325882256
696426037,-0.00249727047048509
696440913,-0.0023223445750773
696443133,-0.00235253595747054
696460752,-0.00207088212482631
696463161,-0.0020312643609941
696466174,-0.00199180841445923
696480711,-0.00210744538344443
696483194,-0.00212050881236792
696500941,-0.00213332800194621
696503126,-0.00216947728767991
696520692,-0.00252316961996257
696523179,-0.00253542582504451
696566367,-0.000288674840703607
696568230,-0.000241122907027602
696573103,-0.000346897752024233
696578414,-0.000268273521214724
696580694,-0.000257626816164702
696583134,-0.000323897576890886
696586299,-0.000303632754366845
696588272,-0.000280358071904629
696600731,-0.000114367168862373
696603126,-7.04384292475879E-05
696623181,1.89948477782309E-05
696643175,6.92994799464941E-05
696646081,4.41428273916245E-05
696660694,0.000151204643771052
696663164,0.000192104373127222
696666155,0.000293529243208468
696680702,0.000571322569157928
696683108,0.000545891933143139
696686238,0.000464196957182139
696718237,0.000185980519745499
696720764,0.000173108361195773
696723182,0.000120258366223425
696728254,4.84415213577449E-05
696730755,6.72504538670182E-05
696740861,-2.53338948823512E-05
696743221,3.75790405087173E-05
696746209,1.35058653540909E-05
696748439,-3.32745839841664E-05
696760670,0.00125660235062242
696763190,0.00126489263493568
696776134,0.00145579688251019
696778219,0.00138247665017843
696800931,0.00176512449979782
696803131,0.00173747609369457
696805781,0.0018227465916425
696808382,0.00193056813441217
696823180,0.00233471440151334
696826096,0.00233374466188252
696828223,0.00230345060117543
696860693,0.00236149365082383
696863271,0.00233327993191779
696883166,0.00209196750074625
696900675,0.00185186916496605
696903130,0.00174841855186969
696918522,0.00164632627274841
696920704,0.00169879081659019
696938457,0.00168882310390472
696940861,0.0016051126876846
696943227,0.00160065945237875
696960717,0.000754825712647289
696980740,0.000752452935557812
696983138,0.000840189924929291
696985999,0.000914992007892579
697000699,0.00106371229048818
697003137,0.00104891764931381
697006304,0.00105171476025134
697020686,0.00110232550650835
697023175,0.00111141626257449
697026070,0.00114151230081916
697040891,0.00111852795816958
697043208,0.00109980418346822
697046316,0.00104317266959697
697063146,0.00134635902941227
697065746,0.00138717703521252
697083112,0.00122092198580503
697085763,0.00120047247037292
697100686,0.0010761353187263
697103131,0.0010641235858202
697123177,0.000921474944334477
697125811,0.00103598739951849
697128639,0.00107496464625001
697138649,0.00103348609991372
697140757,0.00108067411929369
697143173,0.00104616791941226
697145738,0.0010391998803243
697160669,0.0012294256594032
697163184,0.00130068720318377
697180731,0.00155747239477932
697183133,0.00156090967357159
697185822,0.00168963789474219
697188829,0.00177106424234807
697200748,0.00202722218818963
697203098,0.00214019510895014
697205956,0.00217434065416455
697220729,0.00227860314771533
697223143,0.00227375654503703
697225810,0.00230750115588307
697228237,0.0024301812518388
697240823,0.00251534604467452
697243198,0.00254144007340074
697245812,0.00252258079126477
697263158,0.00222570193000138
697265745,0.00227569183334708
697268472,0.00229740748181939
697280686,0.00203646579757333
697283121,0.00201660091988742
697300707,0.00181494001299143
697303123,0.00182872172445059
697323178,0.00211906316690147
697325741,0.00210386561229825
697328617,0.00219473475590348
697343262,0.00238867849111557
697345813,0.00243508955463767
697360714,0.00251100305467844
697363324,0.00234292517416179
697365938,0.00240272539667785
697380715,0.00844746455550194
697383213,0.00844837911427021
697385802,0.00853626057505608
697400767,0.00865775439888239
697403126,0.00865020509809256
697405953,0.00870285183191299
697408371,0.00876350980252028
697420717,0.00868450663983822
697423220,0.00863495655357838
697425795,0.00862447824329138
697428362,0.00863166525959969
697440788,0.00859570316970348
697443153,0.00865947268903255
697445956,0.00872845388948917
697463172,0.00881499238312244
697465919,0.0088788103312254
697468303,0.00898048095405102
697483126,0.00913870707154274
697485828,0.00923358835279942
697488504,0.0092747313901782
697500887,0.00943004619330168
697503121,0.00938069820404053
697520980,0.00933244731277227
697523178,0.00941378343850374
697525776,0.00939558818936348
697541061,0.00911316741257906
697543174,0.00894072651863098
697545872,0.00888398941606283
697548662,0.00890739914029837
697560963,0.00683809909969568
697563191,0.00670094834640622
697581051,0.00630208849906921
697583122,0.00636598886922002
697585739,0.00642843078821898
697588669,0.00643505016341805
697600926,0.00665797339752316
697603113,0.00667528295889497
697605881,0.00676886318251491
697621094,0.00714194821193814
697623197,0.00728346826508641
697625743,0.00744044035673141
697628880,0.00736137107014656
697631065,0.00733200460672379
697633146,0.00732945650815964
697661132,0.00694577675312757
697663187,0.0069012213498354
697665743,0.00687597831711173
697681090,0.00683951657265425
697683121,0.00684991991147399
697685744,0.00693710520863533
697701095,0.00706980237737298
697703120,0.00700226565822959
697705875,0.00703991483896971
697721230,0.00765332626178861
697723176,0.00776164140552282
697725740,0.00790608953684568
697741405,0.00869763921946287
697743202,0.00872588157653809
697761341,0.00915331300348043
697763177,0.007540472317487
697765722,0.00761630944907665
697768527,0.00755895953625441
697781334,0.00739880185574293
697783125,0.00723469071090221
697800746,0.005801553837955
697803135,0.00559204397723079
697805844,0.00535510340705514
697820766,0.00433321762830019
697823230,0.00422944873571396
697825741,0.00426118401810527
697841589,0.00478562479838729
697843142,0.00491369049996138
697845741,0.00507185561582446
697848208,0.00530096236616373
697860778,0.00640923762694001
697863205,0.00667851185426116
697865748,0.00696111144497991
697881221,0.00802584737539291
697885805,0.00816599279642105
697888243,0.00827481783926487
697900727,0.00821443740278482
697903121,0.00818687118589878
697905953,0.00815436709672213
697923171,0.00695389742031693
697925791,0.00664104474708438
697928237,0.00642911903560162
697941337,0.00571294175460935
697943203,0.00555417872965336
697945808,0.00542365293949842
697960708,0.0051682204939425
697980802,0.00627362681552768
697983120,0.00636734673753381
697985929,0.00648790132254362
697988336,0.00663458229973912
698000717,0.00722951674833894
698003123,0.00732504390180111
698005993,0.00750395050272346
698008188,0.00768410693854094
698014871,0.00801162235438824
698017268,0.00813708081841469
698039902,0.00863436888903379
698042177,0.00867546256631613
698044765,0.00875749997794628
698059778,0.00903519615530968
698062180,0.00904520228505135
698064770,0.00905912928283215
698067506,0.00915117375552654
698079861,0.00904389377683401
698099733,0.00883170869201422
698102141,0.00875972863286734
698104973,0.0086939437314868
698107539,0.00864212773740292
698122194,0.00830543413758278
698137663,0.00807639397680759
698140105,0.00801759213209152
698142187,0.00805104710161686
698144844,0.00808066688477993
698159789,0.00841111876070499
698162188,0.00597787369042635
698179954,0.00605591293424368
698199951,0.00607739575207233
698202299,0.00595210632309318
698204972,0.00590018602088094
698207348,0.00594684341922402
698220088,0.00572331063449383
698242298,0.00567379966378212
698244855,0.00571893993765116
698262250,0.00611787661910057
698264864,0.00611094245687127
698267227,0.00611486611887813
698282445,0.00607567047700286
698299720,0.00634396309033036
698302431,0.00629179086536169
698304919,0.00622770935297012
698322545,0.00642582215368748
698324957,0.0065575148910284
698342524,0.00694766268134117
698344968,0.0070637515746057
698347260,0.00723682623356581
698349704,0.007345802616328
698359700,0.00737339025363326
698362597,0.00741134956479073
698379697,0.00749598629772663
698382679,0.00746313808485866
698399730,0.00854302942752838
698402765,0.0085581848397851
698405061,0.0084693655371666
698407294,0.00837837532162666
698419715,0.00827849004417658
698422752,0.00814655981957912
698424819,0.008156000636518
698439774,0.00781549140810966
698442406,0.00782274547964334
698444821,0.00772048532962799
698462212,0.00780472671613097
698464892,0.00792906526476145
698467372,0.00797448679804802
698499681,0.00840989220887423
698502178,0.00850476790219545
698517646,0.00872198678553104
698519677,0.00871140323579311
698522315,0.00862813275307417
698537705,0.00885650888085365
698539792,0.00888955034315586
698542278,0.0088980533182621
698559679,0.00889397878199816
698579719,0.011657327413559
698582188,0.0116912638768554
698584873,0.0116506004706025
698599732,0.0118444841355085
698602285,0.0117891579866409
698604973,0.0119306556880474
698607805,0.0119374925270677
698619704,0.0119169261306524
698622321,0.011909750290215
698624761,0.011879357509315
698627821,0.0119559606537223
698642152,0.0118260644376278
698644855,0.0118040582165122
698657894,0.0116599202156067
698659713,0.011614671908319
698662233,0.0115728667005897
698664768,0.0115850698202848
698682326,0.0118435742333531
698699869,0.012140579521656
698702209,0.0120689570903778
698718011,0.0125837232917547
698719701,0.0126053849235177
698722269,0.0125179458409548
698739772,0.0129729909822345
698742260,0.0129565848037601
698759688,0.0131383771076798
698762330,0.0145407589152455
698779727,0.0144906546920538
698782407,0.0144915832206607
698784763,0.0145428115502
698799792,0.0146349780261517
698802406,0.0146453650668263
698804901,0.0147134875878692
698807230,0.0148400953039527
698819702,0.0152652570977807
698822487,0.0153680182993412
698837229,0.0151325445622206
698839781,0.0150837106630206
698842512,0.0149608300998807
