Time,vcu.INS.ax
664260624,0.3054418861866
664263116,0.297737687826157
664280672,0.883407533168793
664283191,1.15958523750305
664305917,0.741007924079895
664308149,0.295576214790344
664310778,-0.0210238434374332
664330876,0.719501554965973
664335683,0.619813323020935
664340921,0.852880120277405
664343145,0.750486969947815
664345683,0.448408663272858
664348129,0.370022773742676
664350951,0.497759938240051
664353180,0.625031769275665
664355950,0.706072092056274
664378128,0.437113523483276
664380640,0.289512127637863
664385669,0.267908036708832
664388197,0.29493448138237
664415763,-0.0555691234767437
664418150,0.0393904559314251
664423474,0.0212384238839149
664425699,0.0118811428546906
664433426,-0.789445996284485
664438152,-0.66839212179184
664495810,-0.1512261480093
664566276,-0.532854557037354
664568129,-0.451584339141846
664570653,-0.138757705688477
664586360,0.234569072723389
664968351,1.09467399120331
664970625,1.20168888568878
664973132,1.02812647819519
664975816,0.885913372039795
664978310,0.47434476017952
664980651,0.129019379615784
664983060,0.114378750324249
664985755,0.343949407339096
664988441,0.62729948759079
664990675,0.843190491199493
664993117,1.12253630161285
664995795,1.33041107654572
664998394,1.18891024589539
665025898,1.01299250125885
665028349,0.768279016017914
665030630,0.847574412822723
665038376,0.623177051544189
665040674,0.723041772842407
665043082,0.843739211559296
665045979,0.601849496364594
665048349,0.495226383209229
665070778,-0.150572866201401
665073012,0.121477469801903
665076105,0.221677273511887
665078353,0.210558861494064
665080629,0.22237241268158
665083015,0.368495345115662
665088516,0.056513287127018
665090626,0.165310069918633
665093043,0.142278641462326
665096097,0.121041171252728
665098620,0.433294296264648
665100628,0.650477349758148
665103016,0.253326863050461
665106227,-0.0988774672150612
665113040,0.515548288822174
665120606,0.529964029788971
665123096,0.34629625082016
665126162,-0.0900435298681259
665128670,0.0402985215187073
665130604,0.314624488353729
665133098,0.302935540676117
665136262,0.199619561433792
665138787,0.398574560880661
665140696,0.699185848236084
665143048,0.52210795879364
665145674,0.216829478740692
665148726,0.165901273488998
665160630,0.505375325679779
665163082,0.385443776845932
665165639,-0.0164860300719738
665178933,-0.173394441604614
665180644,0.00828537717461586
665183044,-0.000716298818588257
665185730,0.114393092691898
665188934,0.0862614065408707
665190675,-0.21727891266346
665193082,-0.280922412872314
665195662,0.140185549855232
665198846,0.366385102272034
665213040,0.204023852944374
665215679,0.0968683809041977
665218916,0.0250793676823378
665220691,-0.149258866906166
665223097,-0.0327519029378891
665225718,0.208613872528076
665233040,-0.299807339906693
665235874,-0.245569944381714
665238996,-0.44325003027916
665240766,-0.563078939914703
665243081,-0.377256453037262
665245735,-0.0719040185213089
665248965,-0.0234504994004965
665250814,-0.334984868764877
665253131,-0.373773396015167
665255662,-0.00762911885976791
665259080,0.0864083245396614
665260857,-0.0732508078217506
665263078,0.0377933755517006
665265668,0.184698402881622
665269056,-0.201636880636215
665270888,-0.591427266597748
665273106,-0.340941190719604
665275683,-0.166721597313881
665280933,-0.401925653219223
665283062,0.0471386760473251
665285727,0.22522597014904
665289127,-0.0852443650364876
665290972,-0.414456486701965
665293087,-0.128082305192947
665295674,0.240791752934456
665299033,0.169944673776627
665301015,0.0229974873363972
665303042,0.156921043992043
665305753,0.258656650781631
665309020,-0.055083941668272
665313040,-0.261917531490326
665321089,0.233777448534966
665323081,0.355094760656357
665325719,0.39648649096489
665328120,0.335890412330627
665341166,0.605566322803497
665343084,0.592252612113953
665363070,0.488339453935623
665365665,0.324248254299164
665368740,0.457940280437469
665380609,0.245166391134262
665383137,0.292534112930298
665385635,0.124192669987679
665401341,0.183035835623741
665403202,-0.100811779499054
665405666,-0.37635925412178
665423299,-0.248705893754959
665440678,0.029100090265274
665443373,-0.0286602713167667
665445774,0.0326737985014915
665448615,0.118848189711571
665460607,-0.104262009263039
665473040,0.186782523989677
665493092,0.499818980693817
665513063,0.257887214422226
665515882,0.178270369768143
665518630,0.337833672761917
665528333,0.375663548707962
665540667,0.430016160011292
665543049,0.193482011556625
665545996,-0.228256642818451
665566077,-0.369381666183472
665568302,-0.0280174259096384
665570715,0.202666074037552
665573040,-0.00790136121213436
665583040,-0.0728464350104332
665586145,-0.102439403533936
665588272,0.138838648796082
665600700,0.268040806055069
665603042,-0.116154402494431
665620657,0.0219156164675951
665623097,-0.0782930478453636
665640737,-0.386227458715439
665643058,-0.268301069736481
665660670,0.0305708460509777
665663120,-0.307753652334213
665665806,-0.719117283821106
665668443,-0.739799320697784
665680748,-0.124415084719658
665683069,-0.0124562997370958
665685846,-0.618795037269592
665700664,-0.0447104200720787
665703070,0.129086941480637
665705859,0.117393873631954
665708947,0.434931367635727
665720744,-0.192591443657875
665723123,-0.560284495353699
665725619,-0.745621263980865
665743072,0.243850335478783
665745661,0.527360618114471
665748165,0.558140873908997
665760977,0.0321246907114983
665763123,0.313863694667816
665781000,-0.20135273039341
665783072,-0.0198900140821934
665801000,-0.638554871082306
665803068,-0.562130630016327
665805731,-0.516329109668732
665808161,-0.338953286409378
665823122,-0.716403067111969
665825632,-0.62281596660614
665841072,-0.286208719015121
665843071,-0.455260813236237
665861153,0.0700082927942276
665863079,0.0830757617950439
665880634,-0.441989362239838
665883166,-0.240839213132858
665885770,0.0259853936731815
665888161,-0.0700349137187004
665900721,-0.516617119312286
665903242,0.0639942213892937
665905754,0.462260544300079
665920611,-0.385386198759079
665923333,-0.460648864507675
665925659,-0.604019165039063
665928158,-0.76059353351593
665941673,-0.390613377094269
665943393,-0.414663642644882
665945853,-0.117669880390167
665963052,-0.419003486633301
665965733,-0.53035831451416
665980708,0.670187175273895
665983039,0.600714802742004
666000720,0.238168135285378
666003039,0.117710635066032
666010754,-0.0660404562950134
666028404,-0.451979637145996
666040884,-0.139525458216667
666060621,-0.0503104589879513
666063090,-0.094278983771801
666065925,-0.375630229711533
666068296,-0.351436764001846
666083021,-0.156137689948082
666085989,-0.498276591300964
666088223,-0.474413931369781
666100766,0.404577434062958
666106080,0.621244966983795
666108434,0.677241623401642
666110808,0.459141433238983
666120672,-0.337091892957687
666123116,-0.351324439048767
666125669,-0.104624703526497
666128527,0.098001666367054
666140736,-0.898414075374603
666143105,-0.456192463636398
666145677,-0.124662108719349
666158623,-0.269831508398056
666160639,-0.305165201425552
666173051,0.417188167572021
666175659,-0.376864045858383
666178706,-0.765142321586609
666180708,-0.110111653804779
666198636,0.292569428682327
666200690,0.268342643976212
666203047,0.256863802671433
666218806,0.280692666769028
666220771,0.383568942546844
666223103,0.289044141769409
666240853,0.0162046048790216
666243071,-0.225322231650352
666260943,-0.404643058776855
666263155,-0.606370568275452
666265668,-0.977619647979736
666281020,-0.0883490592241287
666283079,0.37775132060051
666301030,-0.0477746687829494
666303171,0.154369413852692
666321053,-0.581766426563263
666323256,-0.98207151889801
666325734,-0.789820671081543
666328480,-0.0155082512646914
666331079,0.601019561290741
666341123,1.22342360019684
666343325,0.647522628307343
666345670,0.534032106399536
666363382,0.905279874801636
666365643,1.12384474277496
666383549,0.946474611759186
666385672,1.04894065856934
666388543,0.29382598400116
666403529,-0.317801117897034
666405772,-0.0697763860225677
666420607,0.54945957660675
666423453,0.28119957447052
666440682,0.728104829788208
666443533,0.235272154211998
666445664,-0.653116881847382
666458137,0.347658634185791
666460610,0.188499793410301
666463618,0.22522534430027
666480631,0.823272585868835
666500615,1.1334068775177
666503179,1.24447631835938
666505783,1.28927075862885
666508138,1.34244513511658
666510607,1.50455617904663
666520610,1.58507347106934
666523257,1.58288788795471
666540733,1.46759009361267
666560586,0.638930261135101
666563230,0.659298241138458
666565949,0.891518473625183
666568179,0.949403166770935
666580609,0.619071185588837
666583116,0.627742528915405
666586027,0.242536976933479
666600613,0.508455038070679
666603199,0.428757071495056
666623118,0.597852945327759
666625666,0.550456345081329
666658445,0.860251545906067
666660611,1.0536447763443
666663087,1.01166653633118
666665668,0.755305945873261
666678533,0.900360107421875
666680610,1.27586543560028
666698149,0.595019340515137
666700615,0.448950320482254
666703061,-0.0807718709111214
666718904,0.212959915399551
666720612,0.199654996395111
666723143,-0.536870956420898
666740867,-0.463585525751114
666743124,-0.863373041152954
666760755,-0.759286940097809
666780824,0.0214911364018917
666783202,0.0596893802285194
666800912,-0.310989707708359
666820645,-1.08928418159485
666823292,-1.36944508552551
666825723,-1.25170040130615
666841063,-1.65199220180511
666843299,-1.65540647506714
666860611,-2.33611845970154
666863395,-2.36581707000732
666880611,-2.58885192871094
666883380,-2.52933955192566
666885734,-1.47192800045013
666888248,-1.08124876022339
666903475,-0.998494327068329
666918180,-0.820646464824677
666920617,-0.429667532444
666923547,-0.226962700486183
666940685,-0.688332736492157
666960608,-0.96960461139679
666963097,-1.21885097026825
666980626,-1.12057316303253
666983064,-0.710516810417175
667000634,-1.19783198833466
667003045,-0.780168890953064
667005777,-0.780137777328491
667020609,-1.20728516578674
667023103,-1.16812181472778
667043096,-1.08734238147736
667060583,-1.26438570022583
667063106,-1.06773400306702
667066021,-0.634968996047974
667068116,-0.291560232639313
667080610,0.466083228588104
667083044,-0.151570826768875
667098139,-0.532354950904846
667100615,-0.334929287433624
667103047,0.177179038524628
667106166,0.519890666007996
667118334,-0.351372599601746
667120622,-0.4703309237957
667123097,-0.566018223762512
667138407,-0.193737924098969
667140824,0.071864627301693
667143063,0.116018764674664
667158373,0.739630997180939
667160630,0.63773649930954
667163115,0.064587190747261
667165812,0.035795520991087
667180695,-0.960290551185608
667183115,-0.565837740898132
667200760,0.727756261825562
667203155,0.755671083927155
667220853,0.281379073858261
667223166,0.084028959274292
667225712,-0.0563734024763107
667243177,0.175380930304527
667245794,0.26536551117897
667281099,-0.792291581630707
667283231,-0.518198251724243
667285764,-0.222877353429794
667288248,0.0404595099389553
667301151,0.703846216201782
667303265,0.622236967086792
667305844,0.665965676307678
667318184,0.680370986461639
667321252,0.72334748506546
667323277,0.730083107948303
667325758,0.391328603029251
667338142,-0.207804456353188
667341280,0.158195793628693
667343346,0.05564359202981
667345842,-0.431736469268799
667360641,-0.146873727440834
667380638,0.152731835842133
667383506,0.45971617102623
667385811,0.611994683742523
667388128,1.11350929737091
667400637,1.61423742771149
667403598,1.47898900508881
667406084,1.16050124168396
667420639,1.15800511837006
667423661,0.737000405788422
667425786,0.751491546630859
667428118,1.25898432731628
667438258,1.18387484550476
667440753,1.04498994350433
667443095,1.08694016933441
667445761,1.19696629047394
667460639,1.31657361984253
667463049,1.08093428611755
667465839,1.18094456195831
667468291,1.41566061973572
667483044,1.44590640068054
667485924,1.00651669502258
667488380,0.974134802818298
667503042,1.43194782733917
667506003,1.17888939380646
667508458,1.20344519615173
667510708,1.42293989658356
667513044,1.22180390357971
667518414,1.07599532604218
667520634,1.05390965938568
667523092,0.80017077922821
667540736,0.655090808868408
667543060,0.282157570123672
667560587,0.642201006412506
667563045,0.461788713932037
667566109,0.63915741443634
667568550,0.825976073741913
667580611,0.185854852199554
667583044,0.446914285421371
667585674,0.976410925388336
667600609,0.138290524482727
667603020,0.301643550395966
667606339,0.121144860982895
667620666,-0.279731065034866
667623066,-0.55599981546402
667625723,-0.735175967216492
667638937,-1.36033809185028
667640816,-1.1116681098938
667643052,-0.89761757850647
667660608,-0.968330204486847
667663058,-1.25566065311432
667665665,-0.91277688741684
667680635,-1.10061860084534
667683019,-0.600339293479919
667685730,-0.100141331553459
667698966,-0.0796623304486275
667700633,-0.469236612319946
667703023,-0.143735691905022
667705878,0.230341792106628
667719052,0.0375136956572533
667720663,-0.0948155224323273
667723066,-0.32469779253006
667725723,-0.618380010128021
667740738,-0.044468205422163
667743051,-0.448184132575989
667760809,-1.04405510425568
667763031,-1.20766043663025
667765638,-1.46183001995087
667780902,-1.92341601848602
667783046,-2.17631578445435
667785684,-1.55551981925964
667788865,-1.10700011253357
667800637,-1.83024418354034
667803058,-1.70696699619293
667820718,-0.920573592185974
667823063,-0.316979765892029
667840818,-0.980755388736725
667843153,-0.802484750747681
667845743,-0.417084485292435
667863241,-0.232502803206444
667878641,0.109729319810867
667880669,0.142354652285576
667883312,-0.116958230733871
667885750,-0.344903767108917
667900610,-0.189450770616531
667903398,-0.193240836262703
667920630,-0.0321421325206757
667923137,0.430809706449509
667925664,0.550570011138916
667940647,0.65632027387619
667960588,0.178872868418694
667963139,0.399975270032883
667965668,0.638564825057983
667980811,1.21132683753967
667983044,1.13935351371765
667985726,1.19412803649902
667988313,1.21338486671448
668000689,0.716718137264252
668003077,0.711776733398438
668005811,1.13799333572388
668008299,1.68344259262085
668020792,0.746790051460266
668023050,0.77136766910553
668025907,0.95516163110733
668040627,0.750439763069153
668043096,1.15390825271606
668060674,1.30563068389893
668063104,1.36902558803558
668065725,1.32136940956116
668083047,1.20332086086273
668085675,1.52443146705627
668100832,1.80718243122101
668103079,1.67041993141174
668120751,1.21277165412903
668123113,1.43495583534241
668140837,1.21488392353058
668143129,1.25973343849182
668145836,1.29961621761322
668148539,0.935859024524689
668160915,1.09668946266174
668163137,0.993428885936737
668165670,0.729800224304199
668180997,0.718628883361816
668183097,1.0280510187149
668185674,1.18192887306213
668188141,1.16898596286774
668201067,0.31141984462738
668203081,0.210442215204239
668205671,0.331228107213974
668208137,0.60551381111145
668221235,0.726937294006348
668223068,0.566333532333374
668241231,0.497762799263
668261256,0.360548794269562
668263102,0.316568344831467
668265737,0.505216598510742
668281252,0.73933482170105
668283049,0.678190410137177
668301372,0.516146540641785
668303062,0.684127330780029
668305741,0.604610025882721
668321408,0.0911236777901649
668323126,0.165995255112648
668325671,0.148198261857033
668328213,0.292959213256836
668341486,0.561286926269531
668343216,0.369095414876938
668345681,0.511138558387756
668348139,0.700455367565155
668361312,0.47294893860817
668380864,-0.537124693393707
668383370,-0.888357162475586
668385751,-1.01525962352753
668388121,-0.536060452461243
668400921,-0.643259942531586
668420927,-0.273064821958542
668423093,-0.635046005249023
668441596,-0.607862889766693
668443069,-0.40162518620491
668445667,-0.305595904588699
668460980,-0.615348994731903
668463050,-0.37407311797142
668480631,-0.141450196504593
668483050,0.13822104036808
668485771,0.371045678853989
668488187,0.0996434316039085
668503051,-0.575761497020721
668505882,-0.421074837446213
668520643,-0.358753651380539
668523088,-0.330608695745468
668541104,-0.339358568191528
668543103,-0.308837115764618
668560797,-0.362433433532715
668563076,-0.253420501947403
668580678,-0.0818600207567215
668583050,-0.169730171561241
668600765,-0.280210047960281
668603050,-0.453617423772812
668620668,-0.600130498409271
668623144,-0.366206467151642
668650672,0.042793232947588
668660712,-0.335497140884399
668663154,-0.553953886032104
668680796,-0.569651544094086
668683073,-0.470644503831863
668700878,-0.242781654000282
668703159,-0.314916163682938
668705881,-0.0131689375266433
668708114,0.071080856025219
668720959,-0.198731392621994
668723242,-0.28424072265625
668741038,0.368991613388062
668743321,0.196885585784912
668745728,-0.348525613546371
668748120,-0.281696975231171
668758229,0.626092672348022
668761036,0.41717728972435
668763406,0.315172284841537
668781064,0.107809610664845
668783331,0.193329036235809
668785687,-0.00662086252123117
668800614,-0.416095852851868
668803415,-0.604350805282593
668820615,-1.01902735233307
668840729,-0.765818774700165
668843537,-0.765260219573975
668863455,-0.728433907032013
668880615,0.499217003583908
668883557,0.119401440024376
668885687,-0.175672948360443
668900613,0.0611313283443451
668920612,-0.0229602009057999
668923706,0.0842948704957962
668925726,0.0662168562412262
668928124,0.111591503024101
668940724,-0.63687127828598
668943174,-0.765551567077637
668945788,-0.742280662059784
668963240,-0.378969937562943
668983127,0.4051653444767
668998198,0.840479910373688
669000585,0.571698009967804
669003206,0.277737021446228
669023216,0.540320098400116
669040691,0.152186989784241
669058352,-0.19070403277874
669060583,-0.281789064407349
669063264,-0.0187648832798004
669080594,-0.0445724949240685
669100589,0.893406808376312
669103227,0.557399570941925
669105812,0.282599985599518
669120560,-0.358564376831055
669123314,-0.352427005767822
669140681,0.421211153268814
669143391,0.381836950778961
669145675,0.132501199841499
669148589,-0.164043501019478
669160563,0.575604021549225
669163472,0.235223203897476
669165621,0.10465931892395
669168681,0.456018805503845
669178726,0.672657370567322
669180605,1.12822926044464
669183363,1.77435171604156
669213337,-0.933151245117188
669215677,-0.45155543088913
669218139,-0.255569338798523
669223333,0.0916552394628525
669225678,-0.181947812438011
669670832,1.16049766540527
669673049,1.26111531257629
669685733,1.82618618011475
669688188,2.58767461776733
669690904,2.6852855682373
669693112,2.28748846054077
669695769,1.88839030265808
669718139,0.366248160600662
669738184,-0.301277846097946
669745783,0.0382010191679001
669761176,0.466615915298462
669763141,0.486094892024994
669771218,0.624493360519409
669773024,1.21062541007996
669778113,1.57392251491547
669781258,1.74265885353088
669823224,-0.262167602777481
669828213,0.92390912771225
669830630,0.896065056324005
669833268,0.94798868894577
669835794,1.1157054901123
669890615,-0.0112165315076709
669913049,0.772933900356293
669915788,0.775105118751526
669920656,1.01824629306793
669923093,0.840273857116699
669930612,0.67173832654953
669933124,0.77484393119812
669935905,0.742980003356934
669938159,0.800763607025146
669940775,0.53286999464035
669948403,1.27080523967743
669950593,1.36166739463806
669968330,0.421903610229492
669973069,1.04314827919006
669975998,0.875431597232819
669988406,-0.068099208176136
669990589,0.172487050294876
670018451,-0.533104062080383
670020618,-0.699477791786194
670023147,-0.47828221321106
670028309,-0.388996213674545
670033092,0.0312329605221748
670036180,-0.324965596199036
670045677,-0.65181177854538
670050618,-0.0549025237560272
670063069,0.0115022342652082
670068666,-0.156413391232491
670070620,-0.0251006986945868
670073054,0.143800377845764
670083052,-0.456067442893982
670085692,-0.104286007583141
670093110,0.236996755003929
670095742,0.0473985746502876
670098641,-0.435938626527786
670113062,-0.670927703380585
670133088,-0.366112500429153
670140721,-0.282261699438095
670143057,-0.63498717546463
670148746,-0.39243546128273
670183106,-0.439142137765884
670185733,-0.516890645027161
670188879,-0.4640953540802
670190734,-0.230117961764336
670193118,-0.364115387201309
670195663,-0.581533312797546
670198808,-0.33263772726059
670200753,0.140266925096512
670203146,0.100034765899181
670205888,-0.274667054414749
670208330,-0.33553284406662
670210800,-0.326070636510849
670213261,-0.444317519664764
670215762,-0.394973903894424
670218883,-0.323354959487915
670220844,-0.611230611801147
670223156,-0.951640009880066
670225741,-0.831257283687592
670228417,-0.625281095504761
670230892,-0.665896773338318
670233163,-0.505071043968201
670235747,-0.205121546983719
670238332,-0.445008248090744
670240937,-0.990639209747314
670243197,-0.954616904258728
670245677,-0.627200126647949
670263240,-0.458752304315567
670265682,-0.813129723072052
670268377,-0.761021256446838
670270622,-0.473140716552734
670273272,-0.587989330291748
670275890,-0.523212909698486
670278131,0.0630809888243675
670280643,0.377624988555908
670283321,0.231214761734009
670285758,-0.0503424853086472
670288176,-0.145420283079147
670290642,-0.182103663682938
670293365,-0.267116993665695
670323482,-0.00541807897388935
670325738,-0.0762895867228508
670340779,-0.236795142292976
670343574,0.114793166518211
670348446,0.267328679561615
670350644,0.200373992323875
670353618,-0.319441646337509
670355740,-0.566182911396027
670358454,-0.336897909641266
670360620,-0.388830959796906
670363643,-0.843319296836853
670365678,-0.802667856216431
670373125,-0.290615826845169
670375911,-0.346777647733688
670378296,-0.427702307701111
670380626,-0.707729399204254
670383037,-0.671521008014679
670385654,-0.305749803781509
670388491,-0.202545076608658
670390597,-0.333055764436722
670393755,-0.26343435049057
670395664,0.0293527077883482
670398348,0.0130162294954062
670400621,-0.276781588792801
670403056,-0.245507955551147
670405917,-0.0603471994400024
670408370,0.0134655321016908
670410819,0.157366946339607
670413054,0.208256497979164
670415683,-0.184273898601532
670418441,-0.291520059108734
670420618,0.387839704751968
670423131,0.855538189411163
670425736,0.823154389858246
670428133,0.786911487579346
670430638,0.460252910852432
670433076,-0.073927991092205
670435745,0.0590937547385693
670440826,0.83715558052063
670443059,0.550137042999268
670445775,0.170598864555359
670448345,-0.126684829592705
670460617,0.631320118904114
670463095,0.838307201862335
670480618,0.26526403427124
670483053,0.284942328929901
670485952,0.296663880348206
670488388,0.799319684505463
670520618,0.748108208179474
670540717,1.03379857540131
670543060,1.3048050403595
670560604,0.268786430358887
670568616,0.521906673908234
670580652,0.563195407390594
670583072,0.701257109642029
670585766,0.632795631885529
670600728,0.722158133983612
670603052,0.351835310459137
670605785,0.187392920255661
670608694,0.0821041092276573
670620821,0.657872140407562
670623111,0.888660311698914
670625675,0.668005466461182
670650914,1.15417814254761
670660918,0.632144153118134
670663084,0.867974758148193
670665743,1.07797515392303
670668121,0.79915577173233
670680926,0.965472757816315
670683054,1.0156317949295
670685682,0.627749264240265
670688253,0.362005650997162
670700932,0.439222574234009
670703050,0.260857194662094
670720967,0.0485421121120453
670723123,-0.242247968912125
670725784,-0.330324739217758
670728220,-0.184107676148415
670740985,0.426337271928787
670763079,0.0258590094745159
670765794,-0.0182284899055958
670768123,0.195891171693802
670771110,-0.0280118063092232
670780818,-0.28950297832489
670800902,0.0704194009304047
670803256,0.40803337097168
670805886,0.677574932575226
670808120,0.459295839071274
670820719,0.854425728321075
670823319,0.9349445104599
670828163,-0.199960067868233
670830753,0.00314085744321346
670860733,0.350265771150589
670863120,0.301286518573761
670865677,0.465440303087235
670873054,0.0584758408367634
670875734,0.324303179979324
670883051,0.0189364347606897
670885783,-0.0719608291983604
670900692,0.207140117883682
670903053,-0.107932761311531
670920768,-0.656002938747406
670923110,-0.202760443091393
670940851,0.502703487873077
670943056,0.457645565271378
670960735,0.370276123285294
670963052,0.341686636209488
670980651,0.0916562229394913
670983080,-0.498096197843552
670985986,-0.381811380386353
670988280,0.276413470506668
670990694,0.34785869717598
671000730,0.651191234588623
671020622,0.699614822864532
671023119,1.31095540523529
671038447,0.900328814983368
671040701,0.760845363140106
671043060,0.513409674167633
671045676,0.726705014705658
671060787,1.23633682727814
671063110,1.13996851444244
671065653,0.977529346942902
671078483,0.611761212348938
671080681,0.650424063205719
671083082,1.05656468868256
671098563,2.23581838607788
671100666,1.82480692863464
671103053,1.39481639862061
671120743,0.561881422996521
671140829,0.876788735389709
671143106,0.630916297435761
671145781,0.844307243824005
671148121,1.28176808357239
671160905,1.71335089206696
671163117,0.840744376182556
671180985,2.4251663684845
671183200,2.52167081832886
671200982,2.4147629737854
671203279,2.68232583999634
671205887,1.97243249416351
671208122,0.994091391563416
671221064,0.73557436466217
671223362,1.16853451728821
671241233,0.586066961288452
671243442,0.2344009578228
671263518,0.459537655115128
671265683,0.206284493207932
671283515,1.1404390335083
671285690,2.18234729766846
671288253,2.75022077560425
671298343,3.68949580192566
671300596,3.93623280525208
671303491,3.39423990249634
671318351,2.68838477134705
671320627,2.5536687374115
671323572,2.340008020401
671340710,2.3703556060791
671343496,2.33508014678955
671345777,2.44568181037903
671348398,2.48969459533691
671360627,2.25930070877075
671363610,2.03377151489258
671380640,1.42928028106689
671383064,1.08924424648285
671403151,0.740068197250366
671405905,1.13647568225861
671408461,1.14037954807281
671423230,0.637399852275848
671440687,0.750420987606049
671443122,0.403656601905823
671458140,0.45331934094429
671460629,0.500557899475098
671463211,0.490903854370117
671466133,0.370656102895737
671478140,0.287146151065826
671480633,0.347590804100037
671483288,0.328671276569366
671486223,0.212786227464676
671500634,0.340960949659348
671520633,0.630070447921753
671523261,0.555883288383484
671526375,0.2376319617033
671538558,-0.476070106029511
671540784,-0.108236685395241
671543332,-0.773747682571411
671560634,0.129944369196892
671563258,0.0290320571511984
671580602,-0.33757621049881
671583345,-0.0481805987656116
671600598,0.36663544178009
671603414,0.356886953115463
671605784,0.145197913050652
671608848,0.0957659259438515
671623310,-0.788916826248169
671640822,-0.55834835767746
671643388,-0.862026035785675
671658146,-0.688947558403015
671660719,-0.568945169448853
671663284,-1.27519154548645
671665685,-1.71740829944611
671668139,-0.991588830947876
671678145,-0.295332431793213
671680795,-0.451767265796661
671683251,-0.965022027492523
671685740,-0.912243962287903
671700892,-0.555840253829956
671703340,-0.328909248113632
671720618,-0.553067624568939
671741044,0.0468896105885506
671743512,-0.2162124812603
671760597,-0.238834902644157
671763592,-0.38191369175911
671780620,-0.742522537708282
671783661,-0.990493476390839
671785719,-1.00238072872162
671788250,-0.725964725017548
671798158,-0.711130559444427
671800620,-0.800615966320038
671803660,-0.520230174064636
671818183,-0.773995459079742
671840822,-0.750264942646027
671843767,-1.15360963344574
671858123,-0.3907370865345
671860618,-0.433255553245544
671863083,-0.0892714038491249
671865890,-0.00684815598651767
671878138,-0.768194556236267
671880618,-0.862171471118927
671883051,-1.08128118515015
671900621,-1.20371699333191
671903052,-1.25127339363098
671906012,-1.02987492084503
671920619,-1.10309588909149
671923112,-0.704434454441071
671946044,-2.28388833999634
671948144,-1.96695625782013
671960598,-0.694528460502625
671963147,-0.560939013957977
671980619,0.171995162963867
671983054,0.116554200649261
671986118,-0.0911034494638443
671988217,-0.0149230705574155
672006205,-0.845653891563416
672008147,-0.906398177146912
672028455,-0.866357028484344
672030676,-1.22718942165375
672033043,-1.05487668514252
672040807,-1.10034167766571
672043041,-0.95220148563385
672046375,-1.07126867771149
672060634,-0.672002375125885
672063107,-0.548784255981445
672065865,-0.477614343166351
672078553,0.472744703292847
672080665,0.306374996900558
672083087,0.0913012847304344
672098166,0.0485288612544537
672100666,-0.382298082113266
672103070,-0.551857054233551
672105851,-0.532274782657623
672120634,-1.40198528766632
672140763,-0.839154005050659
672143123,-0.838103115558624
672160751,0.533358097076416
672163166,0.523849666118622
672165886,0.694464087486267
672168139,0.520630896091461
672180834,1.22033870220184
672183068,1.23822474479675
672185799,0.929683804512024
672200932,1.40128660202026
672203065,1.0484402179718
672205880,0.805120706558228
672220668,0.873278915882111
672223123,0.989906668663025
672225961,1.00953114032745
672241084,0.54391473531723
672243103,0.977048099040985
672260630,1.82831907272339
672263180,1.61937248706818
672265932,1.20209228992462
672280633,1.24035882949829
672283253,1.59876906871796
672285829,2.15043926239014
672303352,3.34058237075806
672305908,3.22905707359314
672308137,3.61654949188232
672323432,4.22322177886963
672325884,3.95078420639038
672338296,3.89359974861145
672340706,3.84069347381592
672343069,3.26949262619019
672360632,3.75742197036743
672363595,3.39428186416626
672366049,3.16725277900696
672380622,4.12746286392212
672383134,3.86992907524109
672386155,2.44653058052063
672400621,3.90381145477295
672403095,3.87623596191406
672406150,3.77682423591614
672420610,4.4194130897522
672423154,4.98145818710327
672438385,4.8171272277832
672440764,5.49496364593506
672443139,5.99481344223022
672446310,5.9435863494873
672460576,5.86539220809937
672463144,6.03433227539063
672480580,7.81526947021484
672483128,7.55411005020142
672485680,6.9899468421936
672500636,6.3976993560791
672503067,6.76138019561768
672506396,7.06201648712158
672520633,7.54854726791382
672523123,7.07219409942627
672525690,7.17786455154419
672528741,7.07078647613525
672540837,7.38015556335449
672543071,7.14162492752075
672545691,7.31192684173584
672558650,8.28004741668701
672560609,7.79953575134277
672563129,7.66297101974487
672580680,8.82857704162598
672583066,8.2056131362915
672600614,10.0683069229126
672603067,9.04267883300781
672606102,9.20572662353516
672620649,9.71254730224609
672623123,8.99287891387939
672625747,8.31041145324707
672660822,7.4813494682312
672663093,7.32333183288574
672665716,7.61262321472168
672680896,9.37011241912842
672683066,9.92969417572021
672685752,9.57185935974121
672688477,8.87262630462646
672690948,9.29497528076172
672700636,10.9503717422485
672703043,11.1258916854858
672720635,11.1639308929443
672723121,11.222466468811
672725744,10.6202783584595
672740702,8.83292007446289
672743151,8.60001754760742
672745694,8.5814962387085
672748508,8.59261989593506
672760611,7.40356492996216
672763239,7.47408390045166
672780685,8.7105188369751
672783310,9.27518081665039
672785692,9.20621299743652
672788458,8.33192729949951
672800652,9.83686065673828
672803067,9.04930400848389
672820633,9.82955741882324
672823137,10.0034217834473
672840736,7.9741792678833
672843095,8.00877952575684
672860631,7.76476287841797
672863102,7.50307703018188
672865695,7.68101263046265
672868165,7.93847370147705
672880655,7.31022691726685
672883046,7.58147764205933
672885752,7.90879726409912
672913041,7.2895622253418
672915908,6.64523506164551
672920757,6.12954378128052
672923098,5.88128089904785
672933117,4.36771535873413
672945959,2.52914714813232
672948386,2.31360101699829
