Time,vcu.INS.roll
646213007,-0.677749335765839
646241158,-0.708770096302032
646260644,-0.737236678600311
646263230,-0.740725457668304
646265631,-0.745703935623169
646283302,-0.769195199012756
646285632,-0.772658944129944
646288088,-0.774949610233307
646303039,-0.787977933883667
646305631,-0.79058313369751
646310795,-0.793279945850372
646313431,-0.794173955917358
646315634,-0.796118676662445
646340627,-0.801137983798981
646342998,-0.800879657268524
646345833,-0.80203652381897
646348065,-0.80189722776413
646360695,-0.803031742572784
646363078,-0.802426397800446
646365676,-0.803451180458069
646380779,-0.801988363265991
646383024,-0.802498698234558
646385764,-0.803991377353668
646388089,-0.803446412086487
646400672,-0.804790377616882
646403126,-0.805460155010223
646405798,-0.806984901428223
646410760,-0.807020485401154
646413023,-0.807072818279266
646440663,-0.795858085155487
646443005,-0.792766273021698
646445965,-0.790689826011658
646463052,-0.751316010951996
646465703,-0.746124804019928
646468138,-0.740394294261932
646480825,-0.72748064994812
646482997,-0.727245390415192
646500715,-0.744550704956055
646503027,-0.748972475528717
646505691,-0.754297316074371
646508344,-0.759645521640778
646540685,-0.799136221408844
646543053,-0.798300325870514
646560665,-0.795087814331055
646563088,-0.79562109708786
646580743,-0.805468022823334
646582998,-0.807723522186279
646585683,-0.810481488704681
646588070,-0.812886774539948
646600829,-0.827457666397095
646603069,-0.829978108406067
646610864,-0.836483418941498
646613100,-0.837729096412659
646615618,-0.839143514633179
646618092,-0.839865505695343
646640988,-0.843603610992432
646660986,-0.848122298717499
646663149,-0.848357081413269
646665673,-0.848668575286865
646683224,-0.845919847488403
646685683,-0.846176147460938
646688069,-0.845500528812408
646691052,-0.845142483711243
646698093,-0.844742119312286
646700581,-0.844640135765076
646703351,-0.844411253929138
646705643,-0.84497857093811
646708090,-0.845259249210358
646720582,-0.84616482257843
646740581,-0.847939610481262
646743344,-0.848202347755432
646760544,-0.847239375114441
646763517,-0.847521722316742
646780635,-0.853366672992706
646800612,-0.869300544261932
646803527,-0.8714679479599
646805659,-0.87398886680603
646808095,-0.876027584075928
646810675,-0.877516269683838
646838071,-0.895424067974091
646840614,-0.89773154258728
646843072,-0.900283575057983
646858111,-0.923346102237701
646860585,-0.928163409233093
646863159,-0.933201313018799
646883056,-0.987084150314331
646885984,-0.996011078357697
646898282,-1.03096187114716
646900568,-1.03597128391266
646903142,-1.04019570350647
646906055,-1.04473352432251
646908316,-1.0473837852478
646910672,-1.0493551492691
646913182,-1.05107629299164
646940590,-1.03265058994293
646943109,-1.03207397460938
646960563,-1.04107129573822
646963195,-1.04234504699707
646980615,-1.04472243785858
646983106,-1.04280066490173
647000577,-1.02507722377777
647003187,-1.02250874042511
647005851,-1.0205682516098
647010678,-1.01696920394897
647013055,-1.01547920703888
647040595,-1.01458489894867
647060565,-1.0165331363678
647063232,-1.01659381389618
647065620,-1.01741099357605
647068841,-1.01725459098816
647083020,-1.02052474021912
647085671,-1.02186489105225
647103098,-1.02710604667664
647110680,-1.02900946140289
647113137,-1.02942597866058
647140798,-1.03006315231323
647143262,-1.02970838546753
647160879,-1.02636110782623
647163345,-1.02560937404633
647165609,-1.02517414093018
647180961,-1.01813268661499
647240600,-0.974069893360138
647243583,-0.972232460975647
647260572,-0.95115065574646
647263669,-0.947870969772339
647280632,-0.945183098316193
647283693,-0.947871387004852
647285750,-0.951168239116669
647303635,-0.98194146156311
647310676,-0.996071517467499
647313671,-1.00117373466492
647315911,-1.00629699230194
647340601,-1.03910613059998
647343003,-1.03957581520081
647360562,-1.03065407276154
647363283,-1.02828252315521
647366287,-1.02547717094421
647368091,-1.02275729179382
647380653,-1.00660359859467
647382999,-1.00248754024506
647386000,-0.998776376247406
647388070,-0.995117723941803
647400590,-0.973920226097107
647403011,-0.969008505344391
647410768,-0.955506086349487
647413000,-0.951289296150208
647440619,-0.914431869983673
647442998,-0.912480771541595
647460607,-0.90291029214859
647463054,-0.9023118019104
647466466,-0.901876151561737
647468253,-0.901753962039948
647480662,-0.905372142791748
647482995,-0.907066881656647
647500607,-0.916324377059937
647503033,-0.917500972747803
647505798,-0.918667316436768
647510763,-0.922824800014496
647512995,-0.925025939941406
647515723,-0.927595019340515
647538535,-0.95788711309433
647540583,-0.960951507091522
647558629,-0.973215758800507
647560566,-0.974267959594727
647563054,-0.976003587245941
647565660,-0.978239357471466
647580657,-0.998050570487976
647583000,-1.00192844867706
647603036,-1.03235054016113
647610707,-1.04512560367584
647612999,-1.04932856559753
647640830,-1.10164988040924
647643005,-1.10656380653381
647660567,-1.12889015674591
647663055,-1.13054347038269
647665701,-1.13206040859222
647668106,-1.13331246376038
647680652,-1.14371287822723
647683002,-1.14596927165985
647685780,-1.14714658260345
647698090,-1.14850378036499
647700566,-1.1463360786438
647703096,-1.14352214336395
647710768,-1.13123166561127
647713118,-1.12677705287933
647715767,-1.12198877334595
647738266,-1.10449254512787
647740568,-1.10516095161438
647760564,-1.11201560497284
647763336,-1.11275732517242
647765797,-1.11248362064362
647803022,-1.10171341896057
647810677,-1.10639238357544
647813000,-1.1079283952713
647840584,-1.1187596321106
647843007,-1.11940407752991
647846119,-1.11998438835144
647860565,-1.12582850456238
647863055,-1.12654054164886
647866206,-1.12731170654297
647880633,-1.13333439826965
647882997,-1.13497567176819
647886287,-1.1364917755127
647903029,-1.15051555633545
647906280,-1.15229022502899
647910678,-1.15530443191528
647912997,-1.15654790401459
647938362,-1.16252100467682
647940574,-1.16239202022552
647943047,-1.16188490390778
647946437,-1.1617271900177
647960544,-1.16308033466339
647963087,-1.16402900218964
647980625,-1.17069506645203
647982998,-1.17133069038391
647986323,-1.17223691940308
648000615,-1.16943609714508
648003041,-1.16822516918182
648005607,-1.16667592525482
648013013,-1.16476488113403
648015629,-1.16425788402557
648038772,-1.16383647918701
648040579,-1.16472160816193
648043019,-1.16567921638489
648058804,-1.16921710968018
648060578,-1.16964983940125
648063070,-1.16983020305634
648080659,-1.16548097133636
648083009,-1.16433250904083
648085739,-1.16313683986664
648088704,-1.16233384609222
648100724,-1.15618765354156
648103037,-1.15520763397217
648105633,-1.15433645248413
648108900,-1.1537116765976
648110771,-1.15290892124176
648113011,-1.15127897262573
648115651,-1.15002763271332
648140876,-1.13855361938477
648143125,-1.13761687278748
648145778,-1.13598930835724
648160631,-1.13018584251404
648163123,-1.12941384315491
648165633,-1.12842929363251
648168382,-1.12735664844513
648170556,-1.12551295757294
648173039,-1.12478649616241
648175752,-1.12389695644379
648200583,-1.11661791801453
648203131,-1.11575984954834
648205703,-1.11460137367249
648213179,-1.11338293552399
648260578,-1.11589968204498
648263388,-1.11578691005707
648265635,-1.11624681949615
648280649,-1.11773657798767
648282985,-1.11802971363068
648285751,-1.11791300773621
648288288,-1.11808562278748
648300575,-1.11834752559662
648303025,-1.11847484111786
648305723,-1.11863625049591
648310760,-1.11891853809357
648313011,-1.11888539791107
648315721,-1.11851799488068
648340688,-1.11792945861816
648343048,-1.11806631088257
648345734,-1.11795377731323
648363171,-1.11995136737823
648365801,-1.12001717090607
648368307,-1.12021136283875
648380669,-1.1204229593277
648383013,-1.12074899673462
648400594,-1.11895740032196
648403024,-1.11852443218231
648405954,-1.11761140823364
648410776,-1.11860632896423
648413013,-1.11828768253326
648415997,-1.1184618473053
648418428,-1.11892127990723
648443015,-1.12414002418518
648445630,-1.12462306022644
648460636,-1.12560570240021
648463012,-1.12647438049316
648480722,-1.12872648239136
648483011,-1.12916541099548
648485648,-1.12903642654419
648488653,-1.1290967464447
648500801,-1.1316145658493
648510910,-1.13007795810699
648513017,-1.12993741035461
648540968,-1.13178706169128
648543017,-1.13242769241333
648545637,-1.1319727897644
648548758,-1.13187098503113
648551011,-1.13203513622284
648560891,-1.13387298583984
648563013,-1.1331924200058
648565639,-1.13378393650055
648601079,-1.13660562038422
648602986,-1.13560032844543
648605845,-1.13626635074615
648608080,-1.13720810413361
648611017,-1.13735806941986
648613010,-1.13769328594208
648615847,-1.13712799549103
648618081,-1.13713681697845
648661142,-1.13654100894928
648663040,-1.13597285747528
648680619,-1.13377606868744
648683092,-1.13352108001709
648685651,-1.13391995429993
648688144,-1.13472318649292
648700698,-1.1360250711441
648703167,-1.13721072673798
648705869,-1.13731777667999
648711298,-1.13759410381317
648713213,-1.13685667514801
648715633,-1.13658487796783
648740861,-1.13797342777252
648743335,-1.13723635673523
648745737,-1.13668620586395
648763081,-1.13902831077576
648765606,-1.13943648338318
648780832,-1.1379337310791
648783011,-1.13865697383881
648803013,-1.13927662372589
648805867,-1.13967382907867
648810868,-1.1396791934967
648840874,-1.14195466041565
648843052,-1.14217185974121
648845756,-1.14197015762329
648860958,-1.14218807220459
648863052,-1.14235365390778
648865842,-1.14258694648743
648880870,-1.1440486907959
648900956,-1.14565575122833
648903012,-1.14544939994812
648906004,-1.14543581008911
648910897,-1.14614021778107
648913042,-1.14647877216339
648938480,-1.14917731285095
648941122,-1.1491791009903
648943018,-1.14938700199127
648960994,-1.15144324302673
648963082,-1.15136504173279
648965693,-1.15072953701019
648968484,-1.1509006023407
648980864,-1.15101194381714
648983010,-1.15171945095062
648998724,-1.14912450313568
649000840,-1.14935505390167
649010943,-1.15073978900909
649041073,-1.15006351470947
649043118,-1.15158712863922
649045755,-1.15219128131866
649061154,-1.14873898029327
649063204,-1.14918375015259
649065686,-1.14988029003143
649068203,-1.15015876293182
649081236,-1.1505069732666
649083122,-1.1499582529068
649085683,-1.14903080463409
649095672,-1.14905107021332
649098215,-1.14844155311584
649111275,-1.14869272708893
649113244,-1.14902830123901
649115751,-1.14934110641479
649138203,-1.1503187417984
649141393,-1.14912962913513
649143361,-1.14888656139374
649145688,-1.14928042888641
649163403,-1.15125846862793
649165680,-1.1510169506073
649180655,-1.14781808853149
649183460,-1.14809417724609
649203481,-1.15121138095856
649210642,-1.1510397195816
649213459,-1.15133893489838
649215807,-1.15104794502258
649238167,-1.14947152137756
649240716,-1.15008950233459
649243535,-1.15072166919708
649245702,-1.15040946006775
649260618,-1.15104746818542
649263573,-1.15052378177643
649280641,-1.14900457859039
649283135,-1.14896523952484
649285842,-1.14873898029327
649300646,-1.14852166175842
649303172,-1.14927005767822
649310623,-1.14900290966034
649313193,-1.14899039268494
649340714,-1.1493045091629
649343160,-1.14938795566559
649346084,-1.149045586586
649348168,-1.14935231208801
649360647,-1.15034484863281
649363237,-1.15089952945709
649366172,-1.15123403072357
649368176,-1.15131628513336
649383126,-1.15257167816162
649386234,-1.15235531330109
649388261,-1.15237963199615
649400671,-1.15112555027008
649403207,-1.15124213695526
649410692,-1.15191161632538
649413246,-1.15156888961792
649438234,-1.15041840076447
649440755,-1.15049064159393
649443173,-1.15009713172913
649446272,-1.15005779266357
649458438,-1.14927792549133
649460700,-1.14917516708374
649463257,-1.14913272857666
649465943,-1.14918506145477
649480641,-1.15074932575226
649483170,-1.15101385116577
649485955,-1.15104675292969
649500649,-1.15237104892731
649503258,-1.15276396274567
649508741,-1.15269672870636
649510642,-1.15236008167267
649513081,-1.15227425098419
649540907,-1.14771842956543
649543207,-1.14748692512512
649545701,-1.14695179462433
649548196,-1.14697027206421
649563285,-1.14774525165558
649565699,-1.14788138866425
649583159,-1.14961433410645
649585699,-1.14956521987915
649600888,-1.14997339248657
649603137,-1.14977896213531
649606107,-1.14921653270721
649610977,-1.14888966083527
649613177,-1.14923131465912
649615717,-1.14915263652802
649641051,-1.1489394903183
649643300,-1.14873445034027
649645696,-1.14825570583344
649648168,-1.14777433872223
649658171,-1.1460325717926
649660639,-1.14573907852173
649663382,-1.14536702632904
649665700,-1.14483606815338
649668168,-1.14493799209595
649671203,-1.14529740810394
649680664,-1.14703762531281
649700622,-1.14956831932068
649703457,-1.1497608423233
649705906,-1.14986598491669
649713502,-1.14929270744324
649715716,-1.14884984493256
649718213,-1.14876556396484
649750621,-1.14558923244476
649753664,-1.14543402194977
649755800,-1.14512813091278
649758203,-1.1447457075119
649770765,-1.14329075813293
649773079,-1.14286327362061
649800644,-1.14192533493042
649803051,-1.1421285867691
649805911,-1.14198732376099
649810640,-1.14242565631866
649813098,-1.1428496837616
649840717,-1.14387261867523
649843082,-1.14400362968445
649845972,-1.14396524429321
649858362,-1.14462339878082
649860640,-1.14464831352234
649863111,-1.14482223987579
649866057,-1.14473986625671
649878401,-1.14486825466156
649880636,-1.14491879940033
649900621,-1.14427506923676
649903102,-1.14402091503143
649908612,-1.14357948303223
649910618,-1.14342927932739
649913074,-1.14342927932739
649940715,-1.14330112934113
649943066,-1.14366948604584
649960643,-1.14462113380432
649963101,-1.14450931549072
649980673,-1.14483666419983
649983107,-1.1447776556015
649985715,-1.14491450786591
649988827,-1.14507532119751
650000841,-1.14483284950256
650003075,-1.14515578746796
650010696,-1.14575934410095
650013075,-1.14609324932098
650040714,-1.14752149581909
650043112,-1.14708960056305
650045761,-1.14648461341858
650060738,-1.1447582244873
650063145,-1.14466190338135
650065843,-1.14446973800659
650083097,-1.14415419101715
650085731,-1.14378905296326
650088242,-1.14336311817169
650098171,-1.14164543151855
650100907,-1.14208710193634
650110981,-1.14347922801971
650113077,-1.1430572271347
650115925,-1.14284908771515
650118256,-1.14322125911713
650141062,-1.14419317245483
650160641,-1.14778685569763
650180672,-1.14655709266663
650183241,-1.1455066204071
650185774,-1.14506924152374
650240716,-1.13747501373291
650243142,-1.13700258731842
650260639,-1.13408327102661
650263224,-1.13363456726074
650280651,-1.1332072019577
650283096,-1.13288760185242
650285884,-1.13232386112213
650288241,-1.13285851478577
650310701,-1.13376128673553
650313059,-1.13293659687042
650316086,-1.13251173496246
650318397,-1.13205409049988
650340816,-1.13031589984894
650360645,-1.12978029251099
650363139,-1.13001239299774
650366127,-1.1297402381897
650380642,-1.12844741344452
650383074,-1.12781548500061
650386149,-1.12821292877197
650400659,-1.12300562858582
650410643,-1.11659419536591
650413077,-1.11453580856323
650440742,-1.08896422386169
650443126,-1.0857595205307
650445712,-1.08334851264954
650460644,-1.06856048107147
650463134,-1.06603336334229
650465764,-1.06409752368927
650478653,-1.04953515529633
650480658,-1.04672610759735
650483078,-1.04423010349274
650498764,-1.03090119361877
650500704,-1.02978527545929
650503076,-1.02824449539185
650505818,-1.02718508243561
650510818,-1.02587258815765
650513075,-1.02583944797516
650515702,-1.02594363689423
650540820,-1.03499376773834
650543173,-1.03651988506317
650545840,-1.03823959827423
650560795,-1.04817116260529
650563142,-1.05003678798676
650565702,-1.05260384082794
650580861,-1.06966996192932
650583096,-1.07360923290253
650600936,-1.09656453132629
650603171,-1.09988284111023
650605814,-1.10311555862427
650611039,-1.10852289199829
650613202,-1.11116218566895
650640775,-1.12785196304321
650643323,-1.12754166126251
650645699,-1.12712740898132
650660642,-1.12407958507538
650663368,-1.12285995483398
650665712,-1.12159311771393
650680642,-1.11735999584198
650683379,-1.11658716201782
650685806,-1.11578631401062
650688482,-1.1149594783783
650703419,-1.10881590843201
650705912,-1.10705757141113
650708384,-1.1054859161377
650710693,-1.10379648208618
650713425,-1.10081219673157
650720675,-1.09508514404297
650740823,-1.0777815580368
650743180,-1.07669508457184
650745778,-1.0757908821106
650748341,-1.07541108131409
650750681,-1.07522118091583
650760718,-1.07857596874237
650780803,-1.09266531467438
650783085,-1.09495961666107
650785750,-1.09772312641144
650800807,-1.11591947078705
650803096,-1.11938214302063
650805876,-1.12241339683533
650810869,-1.12817203998566
650840854,-1.14441537857056
650843147,-1.14324522018433
650845936,-1.14202857017517
650848360,-1.14023458957672
650860896,-1.13003611564636
650863186,-1.12825489044189
650865698,-1.12662923336029
650868368,-1.12511098384857
650880911,-1.1233743429184
650900958,-1.12954211235046
650903234,-1.13040339946747
650906185,-1.13139057159424
650908550,-1.13271951675415
650911061,-1.13396453857422
650913241,-1.13496172428131
650915780,-1.13596820831299
650941124,-1.14533185958862
650943286,-1.14529657363892
650945705,-1.145339012146
650960883,-1.13902878761292
650963293,-1.1369526386261
650965696,-1.13433706760406
650980961,-1.1184675693512
650983075,-1.11662065982819
650985698,-1.11480152606964
651001044,-1.11190378665924
651003076,-1.11315548419952
651005913,-1.11518049240112
651011298,-1.12009882926941
651013007,-1.12232482433319
651015648,-1.12454581260681
651041196,-1.12349355220795
651043011,-1.12053084373474
651045628,-1.11767303943634
651061201,-1.10039734840393
651063032,-1.09633696079254
651065629,-1.09143781661987
651068103,-1.08592236042023
651081193,-1.06212162971497
651083010,-1.06021475791931
651085641,-1.06050491333008
651088210,-1.0626345872879
651103012,-1.1013286113739
651105751,-1.10943698883057
651108073,-1.11694824695587
651111347,-1.12352311611176
651113007,-1.12999284267426
651115714,-1.13602554798126
651141386,-1.15946269035339
651143085,-1.15883541107178
651145645,-1.15811038017273
651148103,-1.15731644630432
651160656,-1.16331136226654
651163158,-1.16651833057404
651165635,-1.17026460170746
651180730,-1.19684362411499
651183241,-1.20076143741608
651200804,-1.21495413780212
651203548,-1.21456241607666
651205841,-1.21327781677246
651208074,-1.21222627162933
651210717,-1.21114933490753
651240782,-1.20334458351135
651243044,-1.20589399337769
651245689,-1.20901691913605
651263048,-1.23357462882996
651265637,-1.23652100563049
651268100,-1.23925733566284
651270707,-1.24219012260437
651280586,-1.24725902080536
651283018,-1.24822413921356
651300661,-1.24814116954803
651303024,-1.24742293357849
651305747,-1.24739551544189
651308102,-1.24791646003723
651310765,-1.24895215034485
651313024,-1.2496749162674
651340822,-1.25783574581146
651343022,-1.25592184066772
651345914,-1.25315165519714
651348271,-1.25015163421631
651350674,-1.24799561500549
651363049,-1.25394415855408
651365648,-1.25892066955566
651378392,-1.30047309398651
651380602,-1.30973207950592
651383039,-1.3194751739502
651386060,-1.3288152217865
651400581,-1.36214172840118
651403008,-1.36299514770508
651410682,-1.35907661914825
651413006,-1.35656690597534
651415604,-1.35327208042145
651438632,-1.32474422454834
651440746,-1.32532966136932
651443083,-1.32678461074829
651445733,-1.32834219932556
651458711,-1.34125638008118
651460745,-1.34394657611847
651463061,-1.34640944004059
651465681,-1.34884226322174
651480768,-1.36981964111328
651483074,-1.37431764602661
651500806,-1.39081585407257
651503113,-1.39077198505402
651510923,-1.38787162303925
651513069,-1.38654673099518
651540941,-1.35118055343628
651543155,-1.34672260284424
651545899,-1.34253621101379
651548130,-1.33863639831543
651578078,-1.36616897583008
651581011,-1.37327003479004
651583153,-1.37911021709442
651610552,-1.39219510555267
651638098,-1.36824142932892
651640629,-1.36895263195038
651643378,-1.3702939748764
651660580,-1.40012514591217
651680582,-1.42681789398193
651683364,-1.42528009414673
651700584,-1.40737795829773
651710583,-1.39330410957336
651740624,-1.34648942947388
651760557,-1.38672113418579
651783179,-1.41211628913879
651785695,-1.40969216823578
651810628,-1.38059449195862
651843237,-1.42016398906708
651845940,-1.42196333408356
651858167,-1.42435359954834
651860633,-1.42395079135895
651900686,-1.39877200126648
651903060,-1.4024099111557
651908329,-1.41080725193024
651910689,-1.415851354599
652010887,-1.45128667354584
652040969,-1.39465177059174
652043078,-1.38851964473724
652045709,-1.38286697864532
652061051,-1.36854183673859
652081124,-1.36772871017456
652083135,-1.36814630031586
652100640,-1.37227058410645
652108076,-1.37598192691803
652110682,-1.37865257263184
652113264,-1.38131749629974
652140697,-1.4564836025238
652143383,-1.46474051475525
652145647,-1.47287106513977
652148173,-1.47966051101685
652160561,-1.49674344062805
652178099,-1.47977304458618
652180598,-1.47377908229828
652183462,-1.46754610538483
652200576,-1.43983447551727
652210630,-1.44063210487366
652213006,-1.43975853919983
652238098,-1.40202581882477
652240704,-1.39651334285736
652243037,-1.39212667942047
652258171,-1.38316512107849
652260571,-1.3853405714035
652263059,-1.3882554769516
652280573,-1.43522846698761
652283009,-1.44285488128662
652285975,-1.45025086402893
652300547,-1.48156237602234
652303010,-1.48481225967407
652310574,-1.48793828487396
652313010,-1.48824870586395
652340641,-1.49183344841003
652343015,-1.49558472633362
652346073,-1.50040984153748
652363043,-1.52910327911377
652366149,-1.53341722488403
652378124,-1.54488945007324
652380538,-1.54481136798859
652383068,-1.54210162162781
652385630,-1.54129385948181
652400575,-1.52787601947784
652403037,-1.52901196479797
652410566,-1.53195738792419
652413035,-1.5365172624588
652440632,-1.59720718860626
652443077,-1.603236079216
652460546,-1.63046741485596
652463071,-1.6336030960083
652465785,-1.6353565454483
652478646,-1.65442252159119
652480531,-1.65928542613983
652500618,-1.70886206626892
652503061,-1.71572184562683
652505754,-1.71859931945801
652508128,-1.7227840423584
652510720,-1.72519564628601
652513063,-1.72878229618073
652540783,-1.72109031677246
652543064,-1.72186231613159
652545758,-1.72150957584381
652563100,-1.74697935581207
652565647,-1.75328433513641
652568107,-1.76098084449768
652578099,-1.78406178951263
652580612,-1.78919804096222
652583122,-1.79468381404877
652600579,-1.81409192085266
652603159,-1.8157297372818
652605792,-1.81623828411102
652613161,-1.81945323944092
652615825,-1.8199976682663
652618144,-1.8210860490799
652638078,-1.84599578380585
652640842,-1.85211837291718
652643206,-1.86080062389374
652660573,-1.902019739151
652663272,-1.90347325801849
652665736,-1.90289509296417
652680596,-1.86842203140259
652683014,-1.859055519104
652685820,-1.84913766384125
652700577,-1.80921006202698
652703009,-1.80747842788696
652705917,-1.80662095546722
652710576,-1.80842506885529
652713007,-1.81101453304291
652715939,-1.81419146060944
652738346,-1.81315517425537
652740752,-1.80622971057892
652743096,-1.79897713661194
652745975,-1.79186582565308
652748295,-1.78726625442505
652763045,-1.78945374488831
652766038,-1.79393970966339
652768199,-1.79942750930786
652778280,-1.81573140621185
652780623,-1.81971490383148
652783010,-1.82470989227295
652786045,-1.8287478685379
652798318,-1.84627258777618
652800579,-1.84842944145203
652803013,-1.84965693950653
652810579,-1.84790289402008
652813014,-1.84608352184296
652816089,-1.84224045276642
652840755,-1.76493108272552
652860572,-1.66569042205811
652863039,-1.65740311145782
652866186,-1.65019524097443
652880576,-1.62631595134735
652883038,-1.62222743034363
652885641,-1.61639797687531
652900578,-1.56024491786957
652908660,-1.5421906709671
652910587,-1.54088056087494
652913083,-1.5427371263504
652940753,-1.71761620044708
652943130,-1.73772072792053
652945714,-1.75764036178589
652948707,-1.77623021602631
652960584,-1.84368145465851
652963141,-1.85245370864868
652965691,-1.86076545715332
652970686,-1.8742858171463
652978764,-1.89249289035797
652980602,-1.89835560321808
652998819,-1.97954046726227
653000661,-1.99828636646271
653003196,-2.01948690414429
653005743,-2.04227352142334
653010739,-2.09346151351929
653013279,-2.12046480178833
653040866,-2.45184421539307
653043297,-2.47948384284973
653045814,-2.50571751594543
653063103,-2.66297912597656
653065852,-2.68435502052307
653068289,-2.7063627243042
653080687,-2.8270378112793
653083107,-2.85295128822327
653085865,-2.87840366363525
653101121,-3.023517370224
653110626,-3.10194182395935
653113397,-3.11936855316162
653140638,-3.26166319847107
653143516,-3.27165627479553
653145626,-3.28231930732727
653148437,-3.29318523406982
653150612,-3.30412483215332
653160625,-3.34367227554321
653163612,-3.35469532012939
653165965,-3.36499500274658
653168352,-3.37435483932495
653200827,-3.46267890930176
653210629,-3.46714544296265
653213061,-3.46650981903076
653215680,-3.464684009552
653243112,-3.46377348899841
653260625,-3.51186919212341
653263064,-3.52031588554382
653265772,-3.5279107093811
653280722,-3.55367851257324
653300740,-3.56130504608154
653303061,-3.56322407722473
653313060,-3.5739893913269
653316218,-3.57651400566101
653340664,-3.57167053222656
653343058,-3.56789612770081
653345624,-3.56299519538879
653360730,-3.53701424598694
653363164,-3.53215074539185
653365858,-3.52654385566711
653380812,-3.50254440307617
653383179,-3.49852013587952
653385658,-3.49507069587708
653400902,-3.50363397598267
653403056,-3.50831985473633
653410935,-3.52700686454773
653413060,-3.53409743309021
653415681,-3.54060673713684
653418759,-3.54638886451721
653440909,-3.56138443946838
653443059,-3.56077432632446
653460982,-3.53875541687012
653463060,-3.53328824043274
653465916,-3.52695941925049
653468135,-3.51933884620667
653481185,-3.47496843338013
653483152,-3.46276021003723
653485692,-3.44982314109802
653488137,-3.43546795845032
653501157,-3.35817742347717
653503058,-3.34257006645203
653511317,-3.29646515846252
653513060,-3.28249573707581
653515740,-3.26812624931335
653518238,-3.2545747756958
653521283,-3.24265503883362
653541182,-3.19941568374634
653543121,-3.20169043540955
653545632,-3.20485210418701
653560676,-3.22805213928223
653563187,-3.22981715202332
653565815,-3.23258399963379
653581307,-3.25201797485352
653583225,-3.25723361968994
653585769,-3.26524305343628
653601392,-3.32982182502747
653603234,-3.34305334091187
653605692,-3.35598087310791
653608128,-3.36915946006775
653610721,-3.38077163696289
653640734,-3.41545248031616
653660652,-3.39923858642578
653663061,-3.40146923065186
653680745,-3.43832063674927
653683153,-3.4445812702179
653685744,-3.45156192779541
653703059,-3.48217129707336
653705683,-3.4818959236145
653708151,-3.48227977752686
653710770,-3.48072791099548
653740788,-3.37605261802673
653743059,-3.36645865440369
653745814,-3.35847043991089
653748189,-3.35310077667236
653760674,-3.35181069374084
653780758,-3.40650153160095
653783061,-3.41388511657715
653785900,-3.42108201980591
653800693,-3.43921613693237
653803047,-3.43651247024536
653805987,-3.43249368667603
653808128,-3.42574024200439
653810717,-3.41722059249878
653813071,-3.40636706352234
653840843,-3.31244444847107
653843101,-3.32068109512329
653860727,-3.43520379066467
653863109,-3.45293879508972
653865687,-3.46791172027588
653868370,-3.48136019706726
653880805,-3.50327444076538
653883146,-3.4968101978302
653885693,-3.48637223243713
653898493,-3.38942837715149
653900699,-3.36645698547363
653903160,-3.3422794342041
653913184,-3.25375819206238
653940759,-3.13853311538696
653943212,-3.13812947273254
653945791,-3.13842225074768
653948129,-3.14000797271729
653960838,-3.1622519493103
653963283,-3.16356801986694
653980922,-3.11521816253662
653983368,-3.10237669944763
654001007,-3.02366399765015
654003293,-3.02184557914734
654011013,-3.0333046913147
654013438,-3.04132628440857
654041104,-3.19053769111633
654043473,-3.2002055644989
654045764,-3.20870327949524
654048119,-3.21553063392639
654051066,-3.22220921516418
654061110,-3.22844934463501
654063537,-3.22385144233704
654083620,-3.13085913658142
654085753,-3.1159975528717
654103616,-3.00949454307556
654105895,-2.9926974773407
654108128,-2.97548794746399
654110650,-2.95809960365295
654113722,-2.94177031517029
654140728,-2.83751821517944
654143695,-2.83246064186096
654160656,-2.81184053421021
654163750,-2.80847954750061
654180650,-2.77012252807617
654183854,-2.76182103157043
654200626,-2.70693588256836
654203087,-2.70436954498291
654210623,-2.71908473968506
654213190,-2.730304479599
654240853,-2.94892001152039
654243255,-2.96069550514221
654245764,-2.96909475326538
654248149,-2.97394227981567
654260624,-2.95384979248047
654263140,-2.94074368476868
654265858,-2.92592525482178
654268151,-2.91044902801514
654283228,-2.81708025932312
654303109,-2.74470806121826
654306017,-2.73918986320496
654308152,-2.73474216461182
654310623,-2.72979998588562
654313152,-2.72457718849182
654315719,-2.72082805633545
654340746,-2.66909718513489
654343235,-2.65793514251709
654360620,-2.57207870483398
654363244,-2.55931520462036
654380602,-2.51232433319092
654383120,-2.51572871208191
654385787,-2.5207736492157
654400626,-2.60835933685303
654403137,-2.62852144241333
654410622,-2.68614840507507
654413171,-2.70367574691772
654440829,-2.78933763504028
654443098,-2.78609561920166
654445682,-2.78085899353027
654448151,-2.77309656143188
654450624,-2.76256394386292
654460646,-2.70592594146729
654463185,-2.68909740447998
654465687,-2.67007279396057
654478128,-2.56063795089722
654480736,-2.53854370117188
654483072,-2.51690292358398
654485753,-2.49561715126038
654500813,-2.42461800575256
654503152,-2.42064523696899
654505895,-2.41887068748474
654513090,-2.42411684989929
654515693,-2.42775869369507
654518187,-2.4307644367218
654540974,-2.47314071655273
654560632,-2.47117137908936
654563293,-2.46855306625366
654580644,-2.44881772994995
654583385,-2.44423365592957
654585826,-2.43980956077576
654588241,-2.43488216400146
654603459,-2.41189503669739
654605898,-2.40714049339294
654610624,-2.40260624885559
654613415,-2.40367698669434
654615786,-2.40549349784851
654640737,-2.41072154045105
654643537,-2.40445899963379
654645908,-2.39726567268372
